relevant_percent_user_gets_retweeted,irrelevant_total,followers_percentile,created_at,screen_name,relevant_percent_original_tweets,irrelevant_percent_user_retweets,friends_count,relevant_total,irrelevant_percent_user_gets_retweeted,friends_percentile,irrelevant_percent_original_tweets,statuses_count,relevant_percent_user_retweets,followers_count,statuses_percentile
n/a,n/a,0.994685839324789,2007-03-22 14:21:06,nytimespolitics,n/a,n/a,145,n/a,n/a,0.994685839324789,n/a,19166,n/a,22886,0.994685839324789
n/a,n/a,0.989736375950818,2008-04-18 15:13:56,thelede,n/a,n/a,90,n/a,n/a,0.989736375950818,n/a,2626,n/a,10022,0.989736375950818
n/a,n/a,0.999739501927686,2008-06-05 00:54:31,CBSNews,n/a,n/a,103,n/a,n/a,0.999739501927686,n/a,14477,n/a,1625008,0.999739501927686
n/a,n/a,0.999479003855371,2009-04-04 12:40:32,ABC,n/a,n/a,266,n/a,n/a,0.999479003855371,n/a,23697,n/a,1193365,0.999479003855371
n/a,n/a,0.995206835469418,2009-10-29 19:21:20,ABCWorldNews,n/a,n/a,136,n/a,n/a,0.995206835469418,n/a,6420,n/a,25882,0.995206835469418
n/a,n/a,0.992263207252266,2009-03-31 13:19:02,ABCNewsNews,n/a,n/a,86,n/a,n/a,0.992263207252266,n/a,1533,n/a,14925,0.992263207252266
n/a,n/a,0.997238720433469,2007-03-29 02:15:36,ABCNews,n/a,n/a,182,n/a,n/a,0.997238720433469,n/a,73210,n/a,55735,0.997238720433469
n/a,n/a,0.99963530269876,2009-01-29 22:55:43,Nightline,n/a,n/a,64,n/a,n/a,0.99963530269876,n/a,3976,n/a,1479160,0.99963530269876
n/a,n/a,0.998567260602272,2010-06-22 16:41:05,TheDailyShow,n/a,n/a,42,n/a,n/a,0.998567260602272,n/a,1141,n/a,168467,0.998567260602272
n/a,n/a,0.999895800771074,2007-05-13 23:06:45,BreakingNews,n/a,n/a,311,n/a,n/a,0.999895800771074,n/a,45944,n/a,2103391,0.999895800771074
n/a,n/a,0.999114306554131,2007-03-20 17:46:05,reuters,n/a,n/a,348,n/a,n/a,0.999114306554131,n/a,39543,n/a,394164,0.999114306554131
n/a,n/a,0.998410961758883,2009-01-07 11:01:52,la_informacion,n/a,n/a,576,n/a,n/a,0.998410961758883,n/a,1680,n/a,139635,0.998410961758883
n/a,n/a,0.996066479108055,2010-04-10 19:55:00,BestNewsChannel,n/a,n/a,29810,n/a,n/a,0.996066479108055,n/a,1022,n/a,34086,0.996066479108055
n/a,n/a,0.990778368240075,2009-02-28 08:31:32,AlArabiya_Eng,n/a,n/a,7,n/a,n/a,0.990778368240075,n/a,4273,n/a,11605,0.990778368240075
n/a,n/a,0.993461498384912,2009-04-26 07:56:24,DailyNewsEgypt,n/a,n/a,16,n/a,n/a,0.993461498384912,n/a,8685,n/a,17945,0.993461498384912
n/a,n/a,0.990908617276232,2009-05-24 10:56:31,Shorouk_News,n/a,n/a,1,n/a,n/a,0.990908617276232,n/a,25931,n/a,11738,0.990908617276232
n/a,n/a,0.98593310409503,2009-04-30 10:59:09,AlMasryAlYoum_E,n/a,n/a,23,n/a,n/a,0.98593310409503,n/a,5391,n/a,7291,0.98593310409503
n/a,n/a,0.877044909867667,2010-11-04 12:46:28,ahramonline,n/a,n/a,16,n/a,n/a,0.877044909867667,n/a,965,n/a,1034,0.877044909867667
n/a,n/a,0.990048973637595,2007-12-18 23:56:22,arabist,n/a,n/a,448,n/a,n/a,0.990048973637595,n/a,6126,n/a,10452,0.990048973637595
n/a,n/a,0.19284672293425,2009-09-15 13:26:55,BikyaMasr,n/a,n/a,0,n/a,n/a,0.163827237678441,n/a,7886,n/a,0,0.163827237678441
