screen_name,user_type,text,created_at,originator,replied_to
Ra5ama,normal_user,RT @ShmpOngO: Qennah Southern of #Egypt http://www.facebook.com/photo.php?pid=22583&id=103622369714881 #jan25,2011-01-25 02:39:23,true,n/a
omar_safa,normal_user,RT @MidooDj: RT @abanidrees: الوضع الان في الاسكندرية...#Egypt #Jan25 #25Jan #FreeEgypt  http://yfrog.com/gzux0cnj #jan25,2011-01-25 02:39:19,false,MidooDj
bulehan,normal_user,RT @MidooDj: RT @abanidrees: الوضع الان في الاسكندرية...#Egypt #Jan25 #25Jan #FreeEgypt  http://yfrog.com/gzux0cnj #jan25,2011-01-25 02:39:19,false,MidooDj
brilliantdoctor,normal_user,RT @Shorouk_News: #Jan25 #Egypt #EGYREVOLT #FreeEgyptالأمن يطوق نقابة المحامين وتواجد أمني مكثف حول مبني ماسبيرو وانتشار أمني مكثف بشارع ...,2011-01-25 02:39:23,false,Shorouk_News
itohami,normal_user,"RT @Shorouk_News: #Jan25 #Egypt #EGYREVOLT #FreeEgypt الأمن يحاصر مدينة المحلة.. ومديرية الأمن تؤجل الاحتفال بعيد الشرطة
http://bit.ly/g ...",2011-01-25 02:39:24,false,Shorouk_News
rezo007,normal_user,#bey2ollak : الأمن إحتل مصر ...هههههههه من النهارده مفيش مظاهرات فين الرجالة اللى على النت كاتكوا الأرف مليتوا البلد #jan25 #egypt #cairo,2011-01-25 02:39:31,false,n/a
itohami,normal_user,"RT @Shorouk_News: #Jan25 #Egypt #EGYREVOLT #FreeEgypt
شهود عيان: الشرطة تلاحق تجمع من الشباب في أسيوط بنطقة السادات .. واللشباب يتحركون  ...",2011-01-25 02:39:40,false,Shorouk_News
mengmagd,normal_user,"RT @Shorouk_News: #Jan25 #Egypt #EGYREVOLT #FreeEgypt الأمن يحاصر مدينة المحلة.. ومديرية الأمن تؤجل الاحتفال بعيد الشرطة
http://bit.ly/g ...",2011-01-25 02:39:48,false,Shorouk_News
mohammad_sphinx,normal_user,"RT @abanidrees: الوضع الان في الاسكندرية...
#Egypt #Jan25 #25Jan #FreeEgypt  http://yfrog.com/gzux0cnj",2011-01-25 02:39:51,false,abanidrees
shadymediabay,normal_user,RT @Shorouk_News: #Jan25 #Egypt #EGYREVOLT #FreeEgyptالأمن يطوق نقابة المحامين وتواجد أمني مكثف حول مبني ماسبيرو وانتشار أمني مكثف بشارع ...,2011-01-25 02:39:56,false,Shorouk_News
itohami,normal_user,"RT @Shorouk_News: #Jan25 #Egypt #EGYREVOLT #FreeEgypt
شهود: إعلاق محطة مترو جمال عبد الناصر وتواجد أمني كثيف في منطقة وسط البلد",2011-01-25 02:39:57,false,Shorouk_News
sharkiaonline,normal_user,"مظاهرات الغضب تعم مصر .... واعتصامات تضامنية بدول غربية
 #egypt http://fb.me/OG7UMALm",2011-01-25 02:39:58,false,n/a
bulehan,normal_user,RT @rezo007: #bey2ollak : الأمن يحتل ميدان الجيزة وجامعة القاهرة وشارع جامعة الدول العربية #jan25 #cairotraffic #cairo #egypt,2011-01-25 02:40:09,false,rezo007
bulehan,normal_user,RT @abanidrees: الوضع الان في قنا...#Egypt #25Jan #Jan25 #FreeEgypt  http://yfrog.com/h06o0vcj,2011-01-25 02:40:47,false,abanidrees
haniham,normal_user,RT @MidooDj: RT @abanidrees: الوضع الان في الاسكندرية...#Egypt #Jan25 #25Jan #FreeEgypt  http://yfrog.com/gzux0cnj #jan25,2011-01-25 02:45:18,false,MidooDj
bozaina78,normal_user,"#Jan25 #Egypt المعادي يطوف الآن العديد من الشباب وتجوب كل شوارع المعادى مرددين ""بالروح بالدم .. نفديك يا وطن",2011-01-25 02:45:30,false,n/a
bulehan,normal_user,"RT @abanidrees: عاجل : أمام دار القضاء العالي تجمهر من الرموز السياسية .. وتواجد لإحسان عبدالقدوس .. وتواجد مكثقف لوسائل الإعلام.
#Egypt ...",2011-01-25 02:45:45,false,abanidrees
MujazDotme,normal_user,"RT @Shorouk_News: #Jan25 #Egypt #EGYREVOLT #FreeEgypt الأمن يحاصر مدينة المحلة.. ومديرية الأمن تؤجل الاحتفال بعيد الشرطة
http://bit.ly/g ...",2011-01-25 02:45:58,false,Shorouk_News
haniham,normal_user,RT @abanidrees: الوضع الان في قنا...#Egypt #25Jan #Jan25 #FreeEgypt  http://yfrog.com/h06o0vcj,2011-01-25 02:46:37,false,n/a
instajoker,normal_user,#Egypt #25Jan #Jan25 #FreeEgypt  http://yfrog.com/h06o0vcj,2011-01-25 02:50:58,false,n/a
Amira_Nosseir,normal_user,#Egypt RT @gamaleid: احتجاز 25شاب في أسيوط حي الوليدية ، عبر حصار أمني والاستيلاء على هوياتهم ، وهروب نحو 10شباب من أول نجمع هناك #Jan25,2011-01-25 02:51:01,false,n/a
oomyamasry,normal_user,RT @a_monem: ضباط امن فى ملابس مدنية ..معهم صواعق كهربائية برجاء النشر و التحذير ... الكل ينشر الخبر ده في كل مكان #jan25 #Egypt daaaaaamn!,2011-01-25 02:51:07,false,a_monem
vantiq8,normal_user,RT @abanidrees: الوضع الان في قنا...#Egypt #25Jan #Jan25 #FreeEgypt  http://yfrog.com/h06o0vcj,2011-01-25 03:01:25,false,abanidrees
FieldMarshal3,normal_user,#egypt #egypt #egypt #egypt #egypt #egypt #egypt #egypt #egypt #egypt #egypt #egypt #egypt #egypt #egypt #egypt #egypt #egypt #egypt #egypt,2011-01-25 03:01:27,false,n/a
stewartalexj,normal_user,RT @instajoker: #Egypt #25Jan #Jan25 #FreeEgypt  http://yfrog.com/h06o0vcj,2011-01-25 03:10:10,false,instajoker
abanidrees,normal_user,"RT @A_ElNahas: بدأت الآن مظاهرة من حوالى 500 نشط أمام دار القضاء العالى
#Egypt #FreeEgypt #Jan25 #25Jan",2011-01-25 03:11:59,false,A_ElNahas
ahmedzakiosman,normal_user,"نفس الصوت اللي في حلوان بيقول شدي الحيل يا محلة 
#Egypt #Jan25 #egypolice #mahalla",2011-01-25 03:14:01,false,n/a
R0b0Sam,normal_user,"RT @abanidrees: RT @A_ElNahas: بدأت الآن مظاهرة من حوالى 500 نشط أمام دار القضاء العالى
#Egypt #FreeEgypt #Jan25 #25Jan",2011-01-25 03:14:12,false,abanidrees
ANaje,normal_user,"RT @ahmedzakiosman: نفس الصوت اللي في حلوان بيقول شدي الحيل يا محلة 
#Egypt #Jan25 #egypolice #mahalla",2011-01-25 03:14:16,false,ahmedzakiosman
wamdhah,normal_user,يبدولي يوم الغضب في مصر اخطأ المكان اشوف في الأخبار من الصباح المظاهرات في لبنان :/ #Egypt #FreeEgypt #Jan25 #25Jan,2011-01-25 03:14:16,false,n/a
alya1989262,normal_user,"RT @ahmedzakiosman: نفس الصوت اللي في حلوان بيقول شدي الحيل يا محلة 
#Egypt #Jan25 #egypolice #mahalla",2011-01-25 03:14:19,false,ahmedzakiosman
ShmpOngO,normal_user,RT @abanidrees: أنباء عن القبض على 15 من الإخوان المسلمين من مقهى سيلانترو بشارع جامعة الدول العربية http://ow.ly/3JIpE #jan25 #25Jan #F ...,2011-01-25 03:16:09,false,abanidrees
bolbolboi,normal_user,RT @abanidrees: أنباء عن القبض على 15 من الإخوان المسلمين من مقهى سيلانترو بشارع جامعة الدول العربية http://ow.ly/3JIpE #jan25 #25Jan #F ...,2011-01-25 03:16:22,false,abanidrees
omaralhamed,normal_user,اليوم يوم الحرية لكل المصريين، اليوم هو يوم بداية النهاية، اليوم يعبر الشعب عن رأيه #Jan25 #Egypt,2011-01-25 03:16:27,false,n/a
omar_safa,normal_user,RT @abanidrees: أنباء عن القبض على 15 من الإخوان المسلمين من مقهى سيلانترو بشارع جامعة الدول العربية http://ow.ly/3JIpE #jan25 #25Jan #F ...,2011-01-25 03:17:33,false,abanidrees
Bosneed,normal_user,RT @abanidrees: أنباء عن القبض على 15 من الإخوان المسلمين من مقهى سيلانترو بشارع جامعة الدول العربية http://ow.ly/3JIpE #jan25 #25Jan #F ...,2011-01-25 03:17:40,false,abanidrees
Tharwacolamus,normal_user,RT @abanidrees: أنباء عن القبض على 15 من الإخوان المسلمين من مقهى سيلانترو بشارع جامعة الدول العربية http://ow.ly/3JIpE #jan25 #25Jan #F ...,2011-01-25 03:17:54,false,abanidrees
Naddah,normal_user,RT @instajoker: #Egypt #25Jan #Jan25 #FreeEgypt  http://yfrog.com/h06o0vcj,2011-01-25 03:18:40,false,instajoker
Sara_Magdy,normal_user,RT @MasrawyFans: #Egypt نشرة أخبار 1: تأهب أمني غير مسبوق في مختلف أنحاء الجمهورية http://bit.ly/dUDcGD,2011-01-25 03:18:44,false,MasrawyFans
holom10,normal_user,"الدستور:  أكثر من ألف متظاهر يحملون أعلام مصر ويهتفون ""باطل"" يتحركون من أمام دار القضاء العالي إلى ميدان عبد المنعم رياض.
#Jan25 #Egypt",2011-01-25 03:18:46,false,n/a
7oukaz,normal_user,RT @MasrawyFans: #Egypt أسيوط تتحول لثكنة عسكرية.. وأنباء عن احتجاز 25 شخص http://bit.ly/dN31B6,2011-01-25 03:21:03,false,MasrawyFans
Dr_Online,normal_user,RT @holom10: الأمن يحاصر ميدان سعد زغلول في بنها لإجهاض مظاهرات يوم الغضب  http://j.mp/hmWIeW #Jan25 #Egypt,2011-01-25 03:21:10,false,holom10
mkachred3,normal_user,"RT @Shorouk_News: #Jan25 #Egypt #EGYREVOLT #FreeEgypt
ثلاث مسيرات في المنيرة وكوبري الجامعة ومجري العيون تتجه إلى شارع القصر العيني",2011-01-25 03:21:14,false,Shorouk_News
H_A_Nassar,normal_user,RT @amrmsalama    إحنا قدام دار الحكمة و الناس بتتلم فاست موشن (حركة سريعة) ـ #Egypt #Jan25,2011-01-25 03:21:15,false,amrmsalama
abdullahali7,normal_user,RT @abanidrees: أنباء عن القبض على 15 من الإخوان المسلمين من مقهى سيلانترو بشارع جامعة الدول العربية http://ow.ly/3JIpE #jan25 #25Jan #F ...,2011-01-25 03:21:32,false,abanidrees
mkachred3,normal_user,"RT @Shorouk_News: #Jan25 #Egypt #EGYREVOLT #FreeEgypt 
أنباء عن بدء مظاهرة أمام دار القضاء العالي",2011-01-25 03:21:46,false,Shorouk_News
ahmedbahaa,normal_user,RT @holom10: RT @Asadx الأمن يغلق جميع الشوارع المؤدية لوزارة الداخلية - باب اللوق http://twitpic.com/3t8sbi #Egypt #Jan25,2011-01-25 03:22:06,false,holom10
msgeorge85,normal_user,"شوراع أسيوط فاااارغة .. إلا من الأمن
#Egypt #Jan25",2011-01-25 03:22:15,false,n/a
yousef_alsardi,normal_user,RT @abanidrees: أنباء عن القبض على 15 من الإخوان المسلمين من مقهى سيلانترو بشارع جامعة الدول العربية http://ow.ly/3JIpE #jan25 #25Jan #F ...,2011-01-25 03:22:53,false,abanidrees
fadinader,normal_user,"RT @Shorouk_News: #Jan25 #Egypt #EGYREVOLT #FreeEgypt أسوان تتحول إلى ثكنة عسكرية.. وعاطلون يحتجون أمام مبنى المحافظة
http://bit.ly/fHI91K",2011-01-25 03:22:55,false,Shorouk_News
ahmedbahaa,normal_user,RT @abanidrees: أنباء عن القبض على 15 من الإخوان المسلمين من مقهى سيلانترو بشارع جامعة الدول العربية http://ow.ly/3JIpE #jan25 #25Jan #F ...,2011-01-25 03:23:02,false,abanidrees
akhbarmsr,normal_user,RT @abanidrees: أنباء عن القبض على 15 من الإخوان المسلمين من مقهى سيلانترو بشارع جامعة الدول العربية http://ow.ly/3JIpE #jan25 #25Jan #F ...,2011-01-25 03:23:40,false,abanidrees
NadeenShaker,normal_user,RT @MasrawyFans: #Egypt أسيوط تتحول لثكنة عسكرية.. وأنباء عن احتجاز 25 شخص http://bit.ly/dN31B6,2011-01-25 03:28:26,false,MasrawyFans
isallory,normal_user,RT @ielsakka: RT: @DostorNews: آلاف من المتظاهرين في ميدان عبد المنعم رياض يحاولون التوجه إلى ميدان التحرير والأمن يحاول منعهم #jan25 ht ...,2011-01-25 03:28:33,false,ielsakka
Bosneed,normal_user,RT @abanidrees: الوضع الان في قنا...#Egypt #25Jan #Jan25 #FreeEgypt  http://yfrog.com/h06o0vcj,2011-01-25 03:42:07,false,abanidrees
ShamZzZzZzZ,normal_user,"RT @Hanno_A: RT ""@ricoshocks:  #Jan25 #egypt الشعب المصري يهتف: يا مبارك يا مبارك السعودية في انتظارك""",2011-01-25 03:42:12,false,Hanno_A
abanidrees,normal_user,RT @AlMasryAlYoum_A: بث مباشر شارع ناهيا بولاق الدكرور http://ow.ly/3JJ9V #jan25 #25Jan #Egypt #FreeEgypt,2011-01-25 03:52:37,false,AlMasryAlYoum_A
Shorouk_News,msm,"#Jan25 #Egypt #EGYREVOLT #FreeEgypt 
أنباء عن تعزيزات أمنية أمام ""الكاتدرائية"" ومسجد النور بالعباسية",2011-01-25 03:52:44,false,n/a
mkachred3,normal_user,"RT @Shorouk_News: #Jan25 #Egypt #EGYREVOLT #FreeEgypt 
أنباء عن تعزيزات أمنية أمام ""الكاتدرائية"" ومسجد النور بالعباسية",2011-01-25 03:53:04,false,Shorouk_News
EmadEweda,normal_user,RT @algareda: حتى الآن لا توجد تقريبا تغطية من الفضائيات لمظاهرات مصر #Jan25 #Egypt,2011-01-25 03:53:14,false,algareda
samueltfikry,normal_user,"RT @Shorouk_News: #Jan25 #Egypt #EGYREVOLT #FreeEgypt 
أنباء عن تعزيزات أمنية أمام ""الكاتدرائية"" ومسجد النور بالعباسية",2011-01-25 03:53:15,false,Shorouk_News
mneuropa,normal_user,@Yallakorafans  #Egypt  مش كفاية كورة بقه؟؟ البلد بتغلي من الهم وانت  لسة بنتكلم على حتة كاوتش و رجالة بشورتات!!  ارحمونا!!,2011-01-25 03:53:15,false,Yallakorafans
kamal_nabil,normal_user,"RT @Shorouk_News: #Jan25 #Egypt #EGYREVOLT #FreeEgypt 
أنباء عن تعزيزات أمنية أمام ""الكاتدرائية"" ومسجد النور بالعباسية",2011-01-25 03:53:23,false,Shorouk_News
yabuyaishbak,normal_user,"RT @Shorouk_News: #Jan25 #Egypt #EGYREVOLT #FreeEgypt 
أنباء عن تعزيزات أمنية أمام ""الكاتدرائية"" ومسجد النور بالعباسية",2011-01-25 03:53:25,false,n/a
Assemism,normal_user,RT @algareda: حتى الآن لا توجد تقريبا تغطية من الفضائيات لمظاهرات مصر #Jan25 #Egypt,2011-01-25 03:53:29,false,algareda
mohmorsy,normal_user,"RT @Shorouk_News: #Jan25 #Egypt #EGYREVOLT #FreeEgypt 
أنباء عن تعزيزات أمنية أمام ""الكاتدرائية"" ومسجد النور بالعباسية",2011-01-25 03:53:30,false,Shorouk_News
yabuyaishbak,normal_user,RT @mtwfeeq: متظاهري جامعة الدول كسروا الكردون #Egypt #Jan25,2011-01-25 03:53:33,false,mtwfeeq
hilalchouman,normal_user,RT @amrmsalama: صورة من دار الحكمة.. ياللا يا شعب عدي الخوف خلي الدنيا تصحى تشوف#jan25 http://yfrog.com/h02w6lj #egypt,2011-01-25 03:53:36,false,n/a
ANagib,normal_user,RT @algareda: حتى الآن لا توجد تقريبا تغطية من الفضائيات لمظاهرات مصر #Jan25 #Egypt,2011-01-25 03:53:44,false,algareda
