screen_name,user_type,text,created_at,originator,replied_to
minazuki_eve,normal_user,RT @zenity_st: http://twitpic.com/3tca74/full ( #egypt live at http://ustre.am/t6oN),2011-01-25 12:00:50,true,zenity_st
nanakamado02,normal_user,それにしても、今回のデモの引き金を引いた一番のきっかけはなんだったんだろう…。英語読めないと、日本人の自分は今回の事件について本当に何も知ることが出来ないな。 ( #egypt live at http://ustre.am/t6oN),2011-01-25 12:00:51,false,n/a
iwatedaitou,normal_user,おはようございます。 RT @SukiyakiSong: 大統領は建物から出てしまった、ってＴｗｅｅｔ ( #egypt live at http://ustre.am/t6oN),2011-01-25 12:04:25,false,n/a
alexandrienne,normal_user,ربنا معاكي يا مصر ( #egypt live at http://ustre.am/t6oN),2011-01-25 12:04:27,false,n/a
vintagech,normal_user,大統領は逃げたらしいよ。亡命するかな？ ( #egypt live at http://ustre.am/t6oN),2011-01-25 12:05:19,false,n/a
bouchukan,normal_user,「自由を手にすることなしにタリハールから帰らない」というメッセージがRTされている。 ( #egypt live at http://ustre.am/t6oN),2011-01-25 12:08:45,false,n/a
alexandrienne,normal_user,ما فيش لايف من اسكندرية ( #egypt live at http://ustre.am/t6oN),2011-01-25 12:08:53,false,n/a
BenInNy,normal_user,RT @It_km: 日付がずれているけれど、今現在のエジプトの様子らしい。大変なことになっている。 ( #egypt live at http://ustre.am/t6oN),2011-01-25 12:09:17,false,It_km
SukiyakiSong,normal_user,もう一個のＵｓｔ故障中 ( #egypt live at http://ustre.am/t6oN),2011-01-25 12:09:19,false,n/a
coccokun,normal_user,自殺抗議・・・ ( #egypt live at http://ustre.am/t6oN),2011-01-25 12:09:39,false,n/a
SukiyakiSong,normal_user,はやすぎーー ( #egypt live at http://ustre.am/t6oN),2011-01-25 12:10:11,false,n/a
ayman_shweky,normal_user,واحد مدافع عن الحكومة يدعى سمير الششتاوى رئيس منظمة حماية الشرطة والمواطنين يتهم ابو العز الحريرى بالكذب وكراهية الشرطة #Egypt #Jan25 #25Jan,2011-01-25 12:10:12,false,n/a
3eani,normal_user,الله يحفظ مصر بأهلها ( #egypt live at http://ustre.am/t6oN),2011-01-25 12:10:25,false,n/a
coccokun,normal_user,こういうデモ見ると、日本のデモってデモじゃなくて、単なるガス抜きのような感じに思えてくる ( #egypt live at http://ustre.am/t6oN),2011-01-25 12:10:43,false,n/a
SallySayed,normal_user,"طير طير يا مبارك الطيارة فى انتظارك
 ( #egypt live at http://ustre.am/t6oN)",2011-01-25 12:12:43,false,n/a
soilyano,normal_user,RT @sukiyakisong: スエズで二人抗議の自殺 ( #egypt live at http://ustre.am/t6oN),2011-01-25 12:14:00,false,SukiyakiSong
