screen_name,relevant_total,irrelevant_total,friends_count,friends_percentile,followers_count,followers_percentile,statuses_count,statuses_percentile,created_at,relevant_user_gets_retweeted,relevant_user_retweets,relevant_percent_user_gets_retweeted,relevant_percent_user_retweets,irrelevant_user_gets_retweeted,irrelevant_user_retweets,irrelevant_percent_user_gets_retweeted,irrelevant_percent_user_retweets
AJEnglish,4,30,58,0.998619360216734,171843,0.998619360216734,30690,0.998619360216734,2007-04-17 08:23:08,4,0,1.0,0.0,30,0,1.0,0.0
AJELive,n/a,n/a,34,0.996639574867146,39486,0.996639574867146,1482,0.996639574867146,2008-12-28 08:02:32,"","",n/a,n/a,"","",n/a,n/a
AJArabic,n/a,36,3,0.996795873710535,40517,0.996795873710535,51509,0.996795873710535,2007-04-26 19:33:12,"","",n/a,n/a,35,0,0.972222222222222,0.0
AJNLive,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"","",n/a,n/a,"","",n/a,n/a
AJTalk,1,5,34,0.979837449202876,5144,0.979837449202876,6023,0.979837449202876,2007-07-30 20:51:45,1,0,1.0,0.0,3,0,0.6,0.0
ajarabic,n/a,36,3,0.996795873710535,40517,0.996795873710535,51509,0.996795873710535,2007-04-26 19:33:12,"","",n/a,n/a,35,0,0.972222222222222,0.0
guardian,2,12,490,0.997212670626237,55526,0.997212670626237,1902,0.997212670626237,2009-11-05 23:49:19,2,0,1.0,0.0,10,0,0.833333333333333,0.0
guardian_world,2,6,181,0.988616234239867,9066,0.988616234239867,1697,0.988616234239867,2010-06-17 14:24:57,2,0,1.0,0.0,5,0,0.833333333333333,0.0
guardiannews,2,55,1311,0.998306762529957,128955,0.998306762529957,42042,0.998306762529957,2007-02-22 12:32:47,2,0,1.0,0.0,54,0,0.981818181818182,0.0
BBCWorld,n/a,75,19,0.999218505783057,481733,0.999218505783057,75899,0.999218505783057,2007-02-01 07:44:29,"","",n/a,n/a,75,0,1.0,0.0
BBCBreaking,n/a,1,2,0.999400854433677,876741,0.999400854433677,1524,0.999400854433677,2007-04-22 14:42:37,"","",n/a,n/a,1,0,1.0,0.0
r4today,n/a,15,11618,0.997421069084089,65260,0.997421069084089,4287,0.997421069084089,2007-08-13 23:23:33,"","",n/a,n/a,14,0,0.933333333333333,0.0
BBCNewsnight,n/a,15,6458,0.995571532770657,29261,0.995571532770657,2668,0.995571532770657,2009-02-10 20:37:57,"","",n/a,n/a,14,0,0.933333333333333,0.0
BBC_HaveYourSay,1,n/a,3694,0.993148900698135,17278,0.993148900698135,5389,0.993148900698135,2008-03-15 20:06:31,0,0,0.0,0.0,"","",n/a,n/a
WSJMidEast,n/a,5,376,0.971267062623737,3663,0.971267062623737,1386,0.971267062623737,2010-04-06 18:48:41,"","",n/a,n/a,4,0,0.8,0.0
WSJ,n/a,24,153,0.999244555590289,626488,0.999244555590289,20348,0.999244555590289,2007-04-01 06:22:13,"","",n/a,n/a,19,0,0.791666666666667,0.0
washingtonpost,n/a,92,7214,0.998984057517974,307620,0.998984057517974,22373,0.998984057517974,2007-03-27 11:19:39,"","",n/a,n/a,92,0,1.0,0.0
cnn,n/a,13,535,0.999713452120454,1584697,0.999713452120454,18780,0.999713452120454,2007-02-09 00:35:02,"","",n/a,n/a,13,0,1.0,0.0
cnni,n/a,23,227,0.998332812337189,133530,0.998332812337189,37322,0.998332812337189,2007-03-24 10:48:14,"","",n/a,n/a,21,0,0.91304347826087,0.0
cnnbrk,n/a,18,31,0.999973950192769,3801439,0.999973950192769,7604,0.999973950192769,2007-01-02 01:48:14,"","",n/a,n/a,18,0,1.0,0.0
cnnpr,n/a,4,250,0.988147337709701,8698,0.988147337709701,2251,0.988147337709701,2009-09-03 20:21:30,"","",n/a,n/a,2,0,0.5,0.0
cnnlive,n/a,16,308,0.997655517349172,73125,0.997655517349172,4830,0.997655517349172,2007-10-04 14:58:27,"","",n/a,n/a,16,0,1.0,0.0
CNNee,n/a,11,170,0.999166406168594,408503,0.999166406168594,5004,0.999166406168594,2009-04-21 12:14:47,"","",n/a,n/a,11,0,1.0,0.0
CNN_Newsroom,n/a,2,840,0.997681567156403,76158,0.997681567156403,3118,0.997681567156403,2007-10-20 20:14:41,"","",n/a,n/a,0,0,0.0,0.0
PoliticalTicker,n/a,27,23,0.997525268313014,69055,0.997525268313014,26535,0.997525268313014,2007-10-04 21:12:49,"","",n/a,n/a,24,0,0.888888888888889,0.0
PiersTonight,n/a,13,60,0.993695946649995,18912,0.993695946649995,383,0.993695946649995,2010-11-05 19:13:10,"","",n/a,n/a,11,0,0.846153846153846,0.0
iDeskCNN,n/a,2,2141,0.992940502240283,16735,0.992940502240283,11475,0.992940502240283,2007-12-10 14:19:07,"","",n/a,n/a,2,0,1.0,0.0
natlsecuritycnn,n/a,4,1373,0.992367406481192,15090,0.992367406481192,2580,0.992367406481192,2009-06-05 16:49:34,"","",n/a,n/a,4,0,1.0,0.0
cnnAM,n/a,16,182,0.994269042409086,20948,0.994269042409086,5150,0.994269042409086,2009-03-05 18:49:43,"","",n/a,n/a,10,0,0.625,0.0
CNNsotu,n/a,n/a,123,0.988225487131395,8788,0.988225487131395,801,0.988225487131395,2008-11-02 10:52:24,"","",n/a,n/a,"","",n/a,n/a
BackStory,n/a,1,2698,0.989033031155569,9478,0.989033031155569,4486,0.989033031155569,2007-12-10 14:29:26,"","",n/a,n/a,0,0,0.0,0.0
time,n/a,45,140,0.999921850578306,2324680,0.999921850578306,19481,0.999921850578306,2008-04-03 13:54:30,"","",n/a,n/a,45,0,1.0,0.0
huffingtonpost,3,91,4716,0.999374804626446,838932,0.999374804626446,46586,0.999374804626446,2008-04-24 14:07:28,3,0,1.0,0.0,90,0,0.989010989010989,0.0
NYTimes,n/a,48,192,0.999947900385537,2894219,0.999947900385537,58260,0.999947900385537,2007-03-02 20:41:42,"","",n/a,n/a,48,0,1.0,0.0
nytimesworld,n/a,46,177,0.994425341252475,21487,0.994425341252475,39665,0.994425341252475,2007-03-22 13:59:49,"","",n/a,n/a,28,0,0.608695652173913,0.0
nytimespolitics,n/a,23,145,0.994685839324789,22886,0.994685839324789,19166,0.994685839324789,2007-03-22 14:21:06,"","",n/a,n/a,9,0,0.391304347826087,0.0
thelede,n/a,6,90,0.989736375950818,10022,0.989736375950818,2626,0.989736375950818,2008-04-18 15:13:56,"","",n/a,n/a,5,0,0.833333333333333,0.0
CBSNews,n/a,23,103,0.999739501927686,1625008,0.999739501927686,14477,0.999739501927686,2008-06-05 00:54:31,"","",n/a,n/a,23,0,1.0,0.0
ABC,n/a,62,266,0.999479003855371,1193365,0.999479003855371,23697,0.999479003855371,2009-04-04 12:40:32,"","",n/a,n/a,60,0,0.967741935483871,0.0
ABCWorldNews,n/a,32,136,0.995206835469418,25882,0.995206835469418,6420,0.995206835469418,2009-10-29 19:21:20,"","",n/a,n/a,16,0,0.5,0.0
ABCNewsNews,n/a,6,86,0.992263207252266,14925,0.992263207252266,1533,0.992263207252266,2009-03-31 13:19:02,"","",n/a,n/a,2,0,0.333333333333333,0.0
ABCNews,n/a,34,182,0.997238720433469,55735,0.997238720433469,73210,0.997238720433469,2007-03-29 02:15:36,"","",n/a,n/a,30,0,0.882352941176471,0.0
Nightline,n/a,2,64,0.99963530269876,1479160,0.99963530269876,3976,0.99963530269876,2009-01-29 22:55:43,"","",n/a,n/a,1,0,0.5,0.0
TheDailyShow,1,13,42,0.998567260602272,168467,0.998567260602272,1141,0.998567260602272,2010-06-22 16:41:05,1,0,1.0,0.0,13,0,1.0,0.0
BreakingNews,1,81,311,0.999895800771074,2103391,0.999895800771074,45944,0.999895800771074,2007-05-13 23:06:45,1,0,1.0,0.0,80,0,0.987654320987654,0.0
reuters,n/a,20,348,0.999114306554131,394164,0.999114306554131,39543,0.999114306554131,2007-03-20 17:46:05,"","",n/a,n/a,20,0,1.0,0.0
la_informacion,n/a,31,576,0.998410961758883,139635,0.998410961758883,1680,0.998410961758883,2009-01-07 11:01:52,"","",n/a,n/a,20,0,0.645161290322581,0.0
BestNewsChannel,n/a,2,29810,0.996066479108055,34086,0.996066479108055,1022,0.996066479108055,2010-04-10 19:55:00,"","",n/a,n/a,0,0,0.0,0.0
AlArabiya_Eng,n/a,35,7,0.990778368240075,11605,0.990778368240075,4273,0.990778368240075,2009-02-28 08:31:32,"","",n/a,n/a,28,0,0.8,0.0
DailyNewsEgypt,16,3,16,0.993461498384912,17945,0.993461498384912,8685,0.993461498384912,2009-04-26 07:56:24,16,0,1.0,0.0,3,0,1.0,0.0
Shorouk_News,75,44,1,0.990908617276232,11738,0.990908617276232,25931,0.990908617276232,2009-05-24 10:56:31,71,0,0.946666666666667,0.0,44,0,1.0,0.0
AlMasryAlYoum_E,n/a,43,23,0.98593310409503,7291,0.98593310409503,5391,0.98593310409503,2009-04-30 10:59:09,"","",n/a,n/a,40,0,0.930232558139535,0.0
