screen_name,relevant_total,irrelevant_total,friends_count,friends_percentile,followers_count,followers_percentile,statuses_count,statuses_percentile,created_at,relevant_user_gets_retweeted,relevant_user_retweets,relevant_percent_user_gets_retweeted,relevant_percent_user_retweets,irrelevant_user_gets_retweeted,irrelevant_user_retweets,irrelevant_percent_user_gets_retweeted,irrelevant_percent_user_retweets
mar3e,25,29,1088,0.953136396790664,2398,0.953136396790664,24356,0.953136396790664,2008-10-07 02:28:49,17,0,0.68,0.0,18,0,0.620689655172414,0.0
alaa,n/a,n/a,348,0.988876732312181,9269,0.988876732312181,33201,0.988876732312181,2007-03-22 18:41:12,"","",n/a,n/a,"","",n/a,n/a
ifikra,n/a,n/a,595,0.969756173804314,3511,0.969756173804314,6874,0.969756173804314,2008-06-07 12:01:01,"","",n/a,n/a,"","",n/a,n/a
RamyRaoof,n/a,25,112,0.988746483276024,9108,0.988746483276024,9430,0.988746483276024,2009-03-06 15:52:00,"","",n/a,n/a,24,0,0.96,0.0
Ghonim,n/a,17,289,0.987860789830155,8559,0.987860789830155,3981,0.987860789830155,2009-03-07 12:35:22,"","",n/a,n/a,17,0,1.0,0.0
weddady,25,107,556,0.980202146504116,5236,0.980202146504116,30469,0.980202146504116,2008-06-27 08:57:04,22,0,0.88,0.0,75,0,0.700934579439252,0.0
wsaqaf,1,n/a,8,0.537694071063874,138,0.537746170678337,27,0.537694071063874,2008-08-22 14:47:42,1,0,1.0,0.0,"","",n/a,n/a
justimage,3,9,138,0.968115035948734,3342,0.968115035948734,2805,0.968115035948734,2009-03-18 19:55:39,1,0,0.333333333333333,0.0,2,0,0.222222222222222,0.0
joshmull,n/a,7,2126,0.958658955923726,2667,0.958658955923726,12365,0.958658955923726,2007-03-28 04:31:51,"","",n/a,n/a,2,0,0.285714285714286,0.0
ircpresident,8,49,827,0.966083150984683,3180,0.966083150984683,22668,0.966083150984683,2007-02-01 18:17:41,3,0,0.375,0.0,20,0,0.408163265306122,0.0
3arabawy,13,154,351,0.990517870167761,11189,0.990517870167761,28986,0.990517870167761,2007-10-21 08:37:59,13,0,1.0,0.0,145,0,0.941558441558442,0.0
AzizaSami,54,212,101,0.690919037199125,318,0.690919037199125,2266,0.690919037199125,2011-01-01 16:58:50,42,0,0.777777777777778,0.0,133,0,0.627358490566038,0.0
H_Eid,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"","",n/a,n/a,"","",n/a,n/a
Zeinobia,50,249,2974,0.984265916432218,6674,0.984265916432218,34495,0.984265916432218,2007-01-06 21:21:50,49,0,0.98,0.0,186,0,0.746987951807229,0.0
ianinegypt,23,10,100,0.986922996769824,7831,0.986922996769824,1207,0.986922996769824,2009-05-15 07:49:52,21,0,0.91304347826087,0.0,8,0,0.8,0.0
mtwfeeq,46,184,247,0.876081067000104,1027,0.876081067000104,25408,0.876081067000104,2007-11-29 22:55:26,29,0,0.630434782608696,0.0,55,0,0.298913043478261,0.0
faroukadel,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"","",n/a,n/a,"","",n/a,n/a
tarekshalaby,20,49,144,0.944696259247682,2090,0.944696259247682,4444,0.944696259247682,2009-06-26 13:42:46,9,0,0.45,0.0,21,0,0.428571428571429,0.0
Sarahcarr,10,61,362,0.973246847973325,3923,0.973246847973325,8575,0.973246847973325,2007-12-11 10:02:37,9,0,0.9,0.0,33,0,0.540983606557377,0.0
BloggerSeif,n/a,28,1280,0.976919870792956,4588,0.976919870792956,12528,0.976919870792956,2010-06-26 12:44:20,"","",n/a,n/a,1,0,0.0357142857142857,0.0
monasosh,7,114,198,0.985412107950401,7165,0.985412107950401,7851,0.985412107950401,2007-07-15 16:20:35,6,0,0.857142857142857,0.0,67,0,0.587719298245614,0.0
naglarzk,13,13,170,0.906663540689799,1344,0.906663540689799,3170,0.906663540689799,2009-01-24 13:35:19,5,0,0.384615384615385,0.0,4,0,0.307692307692308,0.0
ShereefAbbas,2,24,242,0.907340835677816,1350,0.907340835677816,2680,0.907340835677816,2009-03-28 21:39:39,1,0,0.5,0.0,4,0,0.166666666666667,0.0
wael,37,177,998,0.970876315515265,3618,0.970876315515265,14680,0.970876315515265,2007-03-14 17:47:53,31,0,0.837837837837838,0.0,133,0,0.751412429378531,0.0
jonjensen,2,14,107,0.975122434093988,4260,0.975122434093988,1766,0.975122434093988,2008-04-23 16:57:21,1,0,0.5,0.0,11,0,0.785714285714286,0.0
3effat,n/a,n/a,195,0.888298426591643,1138,0.888298426591643,2019,0.888298426591643,2009-06-07 15:55:10,"","",n/a,n/a,"","",n/a,n/a
manal,69,267,238,0.975174533708451,4262,0.975174533708451,5932,0.975174533708451,2007-03-22 19:01:24,48,0,0.695652173913043,0.0,175,0,0.655430711610487,0.0
estr4ng3d,22,77,95,0.812024591018026,650,0.812024591018026,2095,0.812024591018026,2007-04-24 07:09:31,19,0,0.863636363636364,0.0,52,0,0.675324675324675,0.0
RiverDryFilm,2,7,222,0.897572157966031,1237,0.8975461081588,826,0.897572157966031,2009-11-18 02:04:00,1,0,0.5,0.0,4,0,0.571428571428571,0.0
beleidy,n/a,6,166,0.974549338334896,4156,0.974549338334896,6504,0.974549338334896,2008-12-28 16:41:39,"","",n/a,n/a,4,0,0.666666666666667,0.0
