screen_name,user_type,text,created_at,originator,replied_to
TarikSalama,normal_user,طب أي بيان من السيد وزير الخارجية أبو الغيط؟ ولا هو مشغول مع هيلاري؟ #tunisia #sidibouzid #egypt #politics #thisisnobaddreamitsreality,2011-01-14 13:09:32,true,n/a
hzeid,normal_user,#tunis #tunisia #sidibouzid #Egypt العربية تنشر صور حية لطائرة بن على الرئاسية و انباء عن هبوطها فى جدة,2011-01-14 13:57:24,false,n/a
WNOFAL,normal_user,RT @hzeid: #tunis #tunisia #sidibouzid #Egypt العربية تنشر صور حية لطائرة بن على الرئاسية و انباء عن هبوطها فى جدة,2011-01-14 13:59:18,false,hzeid
al_jobury,normal_user,RT @hzeid: #tunis #tunisia #sidibouzid #Egypt العربية تنشر صور حية لطائرة بن على الرئاسية و انباء عن هبوطها فى جدة,2011-01-14 13:59:03,false,hzeid
TarikSalama,normal_user,@MAswad RT @hzeid: #tunis #tunisia #sidibouzid #Egypt العربية تنشر صور حية لطائرة بن على الرئاسية و انباء عن هبوطها فى جدة,2011-01-14 13:59:57,false,MAswad
hadouta,normal_user,RT @hzeid: #tunis #tunisia #sidibouzid #Egypt العربية تنشر صور حية لطائرة بن على الرئاسية و انباء عن هبوطها فى جدة,2011-01-14 14:03:28,false,hzeid
hzeid,normal_user,#Tunis #tunisia #sidibouzid #Egypt عاجل الجزيرة طائرة بن على هبطت فى جدة,2011-01-14 15:38:40,false,n/a
aaalshehry,normal_user,شكرا للشعب التونسي العظيم فقد أثبت للعالم كله أن الشعوب العربية لم تمت #Tunisia #SidiBouzid  #Egypt  @DostorNews  http://alturl.com/peqs2,2011-01-15 02:37:54,false,n/a
Alzubair2,normal_user,"#Tunisia #sidibouzid #Egypt #Saudi #Jeddah 
الحـرية علـى بـاب الـدول العربية تـنتظـر لم يفتح لـهـا  
تـونس تستقبلها الآن
 فمن القادم ياترى؟",2011-01-15 05:47:41,false,n/a
abkamal,journalist,http://goo.gl/F7GBk #Tunisia #sidibouzid #egypt عبدالله كمال يكتب فى روزاليوسف : لماذا سقط نظام بن على ؟اليكم مقال الغد ..وعذرا للاطاله,2011-01-15 09:46:35,false,n/a
abkamal,journalist,http://goo.gl/F7GBk #Tunisia #sidibouzid #egypt لهذه الاسباب لايمكن لما وقع فى اوربا الشرقيه ان يتكرر حرفيا فى المنطقه العربيه,2011-01-15 09:55:12,false,n/a
abkamal,journalist,http://goo.gl/F7GBk #Tunisia #sidibouzid #egypt  تتكلم الدول العربيه كلها لغه واحده الا انها لاتتشابه بينما لاتتكلم اوربا الشرقيه لغه واحده,2011-01-15 10:14:51,false,n/a
albrhm,normal_user,"RT @sulnas ان الله ليمهل للظالم، حتى إذا أخذه لم يفلته #Tunisia #sidibouzid #egypt 
اتوقع انك تقصد/ يمهل ولا يهمل /",2011-01-15 10:38:16,false,sulnas
AkherElAkhbar,normal_user,"#tunisia #sidibouzid #egypt بالصور..المئات يهتفون أمام الصحفيين ""قول يازين قول لمبارك السعودية في انتظارك"" http://dlvr.it/DP9HP",2011-01-15 10:49:38,false,n/a
alaa_X,normal_user,RT @Elshaheeed : رسالة إلى عبدالله كمال http://www.youtube.com/watch?v=8yUUAGlkGj4 @abkamal #Tunisia #SidiBouzid #Egypt #OneEgypt,2011-01-15 15:36:05,false,n/a
Elshaheeed,normal_user,رسالة إلى عبدالله كمال http://www.youtube.com/watch?v=8yUUAGlkGj4 @abkamal #Tunisia #SidiBouzid #Egypt #OneEgypt,2011-01-15 15:34:19,false,n/a
aaalshehry,normal_user,كثير من المحللين يتوقعون أن تكون مصر المحطة القادمة بسبب ثقلها وحضورها الإستراتيجي  #Tunisia #SidiBouzid #Egypt   http://alturl.com/7f6vk,2011-01-15 15:32:11,false,n/a
aaalshehry,normal_user,"-طاغية أخر ينتظر مصيره - القذافى: أنا ""متألم"" لسقوط نظام زين العابدين بن على
#Tunisia #SidiBouzid #Egypt  http://t.co/2YhZiiy",2011-01-15 15:43:06,false,n/a
Q8ylionS,normal_user,"غير صحيح بان ال سعود يضعون كل مقدرات المملكة تحت يد بن علي واقامت غرفة عمليات للاتصال بعصابتة
 #Tunisia #sidibouzid #Egypt #KSA #SAUDI",2011-01-15 22:43:08,false,n/a
ChangeCampaign,normal_user,أيوه والله الأنباء تتواتر... تغيير اسم مطار بن على ..لمطار بوعزيزى http://t.co/QXHu5qW #Tunisia #sidibouzid #Egypt #oneEgypt,2011-01-16 04:21:32,false,n/a
ChangeCampaign,normal_user,عاطلين ؟ من إلي بيولعو في نفسهم دول ... هع هع هييييييع - مستوحاه من افيه العبارة الشهير #Tunisia #sidibouzid #Egypt #Mubarak #fail,2011-01-16 12:52:40,false,n/a
alkoga,normal_user,لهيب تونس ينتقل إلى الجزائر فمصر فموريتانيا http://t.co/pNwHkyJ #tunisia #sidibouzid #egypt,2011-01-17 12:55:03,false,n/a
benbentn,normal_user,نداء إلى الأشقاء العرب،أرجوكم لا تحرقوا انفسكم ولا تروجو نمودج البوعزيزي رحمه الله. وسائل الكفاح كثيرة #tunisia #sidibouzid #egypt #algeria,2011-01-18 08:49:05,false,n/a
