screen_name,user_type,text,created_at,originator,replied_to
petecummings1,normal_user,"RT @BreakingNews: Tunisia update: Gangs, looters attacking people, setting buildings on fire overnight - Reuters  http://on.msnbc.com/e10jp2",2011-01-14 16:36:43,true,BreakingNews
inpressulum,normal_user,"RT @BreakingNews: Tunisia update: Gangs, looters attacking people, setting buildings on fire overnight - Reuters  http://on.msnbc.com/e10jp2",2011-01-14 16:36:39,false,BreakingNews
drgwbrown,normal_user,"RT @BreakingNews: Tunisia update: Gangs, looters attacking people, setting buildings on fire overnight - Reuters  http://on.msnbc.com/e10jp2",2011-01-14 16:36:39,false,BreakingNews
PatriotsPride01,normal_user,"RT @BreakingNews: Tunisia update: Gangs, looters attacking people, setting buildings on fire overnight - Reuters  http://on.msnbc.com/e10jp2",2011-01-14 16:36:38,false,BreakingNews
BallerinaX,normal_user,"RT @BreakingNews: Tunisia update: Gangs, looters attacking people, setting buildings on fire overnight - Reuters  http://on.msnbc.com/e10jp2",2011-01-14 16:36:32,false,BreakingNews
28EGY,normal_user,"RT @BreakingNews: Tunisia update: Gangs, looters attacking people, setting buildings on fire overnight - Reuters  http://on.msnbc.com/e10jp2",2011-01-14 16:36:21,false,BreakingNews
S_Action,normal_user,"RT @BreakingNews: Tunisia update: Gangs, looters attacking people, setting buildings on fire overnight - Reuters  http://on.msnbc.com/e10jp2",2011-01-14 16:36:18,false,BreakingNews
somethingclevr,normal_user,"RT @BreakingNews: Tunisia update: Gangs, looters attacking people, setting buildings on fire overnight - Reuters  http://on.msnbc.com/e10jp2",2011-01-14 16:36:12,false,BreakingNews
PaulinaFIR,normal_user,"RT @BreakingNews: Tunisia update: Gangs, looters attacking people, setting buildings on fire overnight - Reuters  http://on.msnbc.com/e10jp2",2011-01-14 16:36:11,false,BreakingNews
PilarCamachoG,normal_user,"RT @BreakingNews: Tunisia update: Gangs, looters attacking people, setting buildings on fire overnight - Reuters  http://on.msnbc.com/e10jp2",2011-01-14 16:36:10,false,BreakingNews
jkbalagot,normal_user,"RT @BreakingNews: Tunisia update: Gangs, looters attacking people, setting buildings on fire overnight - Reuters  http://on.msnbc.com/e10jp2",2011-01-14 16:36:08,false,BreakingNews
HeidiForLiberty,normal_user,"RT @BreakingNews: Tunisia update: Gangs, looters attacking people, setting buildings on fire overnight - Reuters  http://on.msnbc.com/e10jp2",2011-01-14 16:36:03,false,BreakingNews
bill453,normal_user,"RT @BreakingNews: Tunisia update: Gangs, looters attacking people, setting buildings on fire overnight - Reuters  http://on.msnbc.com/e10jp2",2011-01-14 16:36:00,false,BreakingNews
nkemifejika,normal_user,"RT @BreakingNews: Tunisia update: Gangs, looters attacking people, setting buildings on fire overnight - Reuters  http://on.msnbc.com/e10jp2",2011-01-14 16:35:59,false,BreakingNews
Ghostfires,normal_user,"RT @BreakingNews: Tunisia update: Gangs, looters attacking people, setting buildings on fire overnight - Reuters  http://on.msnbc.com/e10jp2",2011-01-14 16:40:14,false,BreakingNews
mikichoo,normal_user,"RT @BreakingNews: Tunisia update: Gangs, looters attacking people, setting buildings on fire overnight - Reuters  http://on.msnbc.com/e10jp2",2011-01-14 16:40:13,false,BreakingNews
TeresaBerlin,normal_user,"RT @inpressulum: RT @BreakingNews: Tunisia update: Gangs, looters attacking people, setting buildings on fire overnight - Reuters  http: ...",2011-01-14 16:40:09,false,inpressulum
ChefCoreyLee,normal_user,"""gangs and looters""....right! BreakingNews: Tunisia update: Gangs, looters attacking people, setting buildings on fire overnight - Reuters.",2011-01-14 16:40:07,false,n/a
badjerry,normal_user,"RT @BreakingNews: Tunisia update: Gangs, looters attacking people, setting buildings on fire overnight - Reuters  http://on.msnbc.com/e10jp2",2011-01-14 16:40:03,false,BreakingNews
