relevant_percent_user_gets_retweeted,irrelevant_total,followers_percentile,relevant_user_gets_retweeted,created_at,screen_name,relevant_percent_original_tweets,irrelevant_percent_user_retweets,relevant_user_retweets,friends_count,irrelevant_percent_user_gets_retweeted,relevant_total,friends_percentile,irrelevant_percent_original_tweets,irrelevant_user_gets_retweeted,statuses_count,relevant_percent_user_retweets,irrelevant_user_retweets,followers_count,statuses_percentile
1.0,33,0.998619360216734,7,2007-04-17 08:23:08,AJEnglish,1.0,0.0,0,58,0.96969696969697,7,0.998619360216734,1.0,32,30690,0.0,0,171843,0.998619360216734
1.0,33,0.998619360216734,7,2007-04-17 08:23:08,AJEnglish,1.0,0.0,0,58,0.96969696969697,7,0.998619360216734,1.0,32,30690,0.0,0,171843,0.998619360216734
1.0,25,0.996639574867146,3,2008-12-28 08:02:32,AJELive,1.0,0.0,0,34,1.0,3,0.996639574867146,1.0,25,1482,0.0,0,39486,0.996639574867146
1.0,75,0.996795873710535,1,2007-04-26 19:33:12,AJArabic,1.0,0.0,0,3,0.96,1,0.996795873710535,1.0,72,51509,0.0,0,40517,0.996795873710535
n/a,n/a,n/a,"",n/a,AJNLive,n/a,n/a,"",n/a,n/a,n/a,n/a,n/a,"",n/a,n/a,"",n/a,n/a
1.0,13,0.979837449202876,11,2007-07-30 20:51:45,AJTalk,1.0,0.0,0,34,0.307692307692308,11,0.979837449202876,1.0,4,6023,0.0,0,5144,0.979837449202876
1.0,75,0.996795873710535,1,2007-04-26 19:33:12,ajarabic,1.0,0.0,0,3,0.96,1,0.996795873710535,1.0,72,51509,0.0,0,40517,0.996795873710535
1.0,16,0.997212670626237,3,2009-11-05 23:49:19,guardian,1.0,0.0,0,490,1.0,3,0.997212670626237,1.0,16,1902,0.0,0,55526,0.997212670626237
1.0,6,0.988616234239867,1,2010-06-17 14:24:57,guardian_world,1.0,0.0,0,181,0.666666666666667,1,0.988616234239867,1.0,4,1697,0.0,0,9066,0.988616234239867
n/a,60,0.998306762529957,"",2007-02-22 12:32:47,guardiannews,n/a,0.0,"",1311,0.95,n/a,0.998306762529957,1.0,57,42042,n/a,0,128955,0.998306762529957
n/a,72,0.999218505783057,"",2007-02-01 07:44:29,BBCWorld,n/a,0.0,"",19,0.986111111111111,n/a,0.999218505783057,1.0,71,75899,n/a,0,481733,0.999218505783057
n/a,2,0.999400854433677,"",2007-04-22 14:42:37,BBCBreaking,n/a,0.0,"",2,1.0,n/a,0.999400854433677,1.0,2,1524,n/a,0,876741,0.999400854433677
n/a,18,0.997421069084089,"",2007-08-13 23:23:33,r4today,n/a,0.0,"",11618,1.0,n/a,0.997421069084089,1.0,18,4287,n/a,0,65260,0.997421069084089
n/a,15,0.995571532770657,"",2009-02-10 20:37:57,BBCNewsnight,n/a,0.0,"",6458,0.933333333333333,n/a,0.995571532770657,1.0,14,2668,n/a,0,29261,0.995571532770657
n/a,5,0.993148900698135,"",2008-03-15 20:06:31,BBC_HaveYourSay,n/a,0.0,"",3694,0.2,n/a,0.993148900698135,1.0,1,5389,n/a,0,17278,0.993148900698135
n/a,5,0.971267062623737,"",2010-04-06 18:48:41,WSJMidEast,n/a,0.0,"",376,0.6,n/a,0.971267062623737,1.0,3,1386,n/a,0,3663,0.971267062623737
n/a,17,0.999244555590289,"",2007-04-01 06:22:13,WSJ,n/a,0.0,"",153,0.882352941176471,n/a,0.999244555590289,1.0,15,20348,n/a,0,626488,0.999244555590289
n/a,105,0.998984057517974,"",2007-03-27 11:19:39,washingtonpost,n/a,0.0,"",7214,0.961904761904762,n/a,0.998984057517974,1.0,101,22373,n/a,0,307620,0.998984057517974
n/a,16,0.999713452120454,"",2007-02-09 00:35:02,cnn,n/a,0.0,"",535,1.0,n/a,0.999713452120454,1.0,16,18780,n/a,0,1584697,0.999713452120454
n/a,24,0.998332812337189,"",2007-03-24 10:48:14,cnni,n/a,0.0,"",227,1.0,n/a,0.998332812337189,1.0,24,37322,n/a,0,133530,0.998332812337189
n/a,23,0.999973950192769,"",2007-01-02 01:48:14,cnnbrk,n/a,0.0,"",31,1.0,n/a,0.999973950192769,1.0,23,7604,n/a,0,3801439,0.999973950192769
n/a,4,0.988147337709701,"",2009-09-03 20:21:30,cnnpr,n/a,0.0,"",250,0.25,n/a,0.988147337709701,1.0,1,2251,n/a,0,8698,0.988147337709701
n/a,11,0.997655517349172,"",2007-10-04 14:58:27,cnnlive,n/a,0.0,"",308,1.0,n/a,0.997655517349172,1.0,11,4830,n/a,0,73125,0.997655517349172
n/a,8,0.999166406168594,"",2009-04-21 12:14:47,CNNee,n/a,0.0,"",170,1.0,n/a,0.999166406168594,1.0,8,5004,n/a,0,408503,0.999166406168594
n/a,3,0.997681567156403,"",2007-10-20 20:14:41,CNN_Newsroom,n/a,0.0,"",840,0.666666666666667,n/a,0.997681567156403,1.0,2,3118,n/a,0,76158,0.997681567156403
