relevant_percent_user_gets_retweeted,irrelevant_total,followers_percentile,relevant_user_gets_retweeted,created_at,screen_name,relevant_percent_original_tweets,irrelevant_percent_user_retweets,relevant_user_retweets,friends_count,irrelevant_percent_user_gets_retweeted,relevant_total,friends_percentile,irrelevant_percent_original_tweets,irrelevant_user_gets_retweeted,statuses_count,relevant_percent_user_retweets,irrelevant_user_retweets,followers_count,statuses_percentile
1.0,80,0.998619360216734,15,2007-04-17 08:23:08,AJEnglish,1.0,0.0,0,58,1.0,15,0.998619360216734,1.0,80,30690,0.0,0,171843,0.998619360216734
1.0,80,0.998619360216734,15,2007-04-17 08:23:08,AJEnglish,1.0,0.0,0,58,1.0,15,0.998619360216734,1.0,80,30690,0.0,0,171843,0.998619360216734
1.0,126,0.996639574867146,19,2008-12-28 08:02:32,AJELive,1.0,0.0,0,34,1.0,19,0.996639574867146,1.0,126,1482,0.0,0,39486,0.996639574867146
0.984615384615385,38,0.996795873710535,128,2007-04-26 19:33:12,AJArabic,1.0,0.0,0,3,0.947368421052632,130,0.996795873710535,1.0,36,51509,0.0,0,40517,0.996795873710535
n/a,n/a,n/a,"",n/a,AJNLive,n/a,n/a,"",n/a,n/a,n/a,n/a,n/a,"",n/a,n/a,"",n/a,n/a
0.909090909090909,174,0.979837449202876,10,2007-07-30 20:51:45,AJTalk,1.0,0.0,0,34,0.82183908045977,11,0.979837449202876,1.0,143,6023,0.0,0,5144,0.979837449202876
0.984615384615385,38,0.996795873710535,128,2007-04-26 19:33:12,ajarabic,1.0,0.0,0,3,0.947368421052632,130,0.996795873710535,1.0,36,51509,0.0,0,40517,0.996795873710535
1.0,8,0.997212670626237,4,2009-11-05 23:49:19,guardian,1.0,0.0,0,490,0.75,4,0.997212670626237,1.0,6,1902,0.0,0,55526,0.997212670626237
1.0,11,0.988616234239867,14,2010-06-17 14:24:57,guardian_world,1.0,0.0,0,181,1.0,14,0.988616234239867,1.0,11,1697,0.0,0,9066,0.988616234239867
n/a,44,0.998306762529957,"",2007-02-22 12:32:47,guardiannews,n/a,0.0,"",1311,0.977272727272727,n/a,0.998306762529957,1.0,43,42042,n/a,0,128955,0.998306762529957
n/a,58,0.999218505783057,"",2007-02-01 07:44:29,BBCWorld,n/a,0.0,"",19,1.0,n/a,0.999218505783057,1.0,58,75899,n/a,0,481733,0.999218505783057
n/a,10,0.999400854433677,"",2007-04-22 14:42:37,BBCBreaking,n/a,0.0,"",2,1.0,n/a,0.999400854433677,1.0,10,1524,n/a,0,876741,0.999400854433677
n/a,16,0.997421069084089,"",2007-08-13 23:23:33,r4today,n/a,0.0,"",11618,1.0,n/a,0.997421069084089,1.0,16,4287,n/a,0,65260,0.997421069084089
n/a,8,0.995571532770657,"",2009-02-10 20:37:57,BBCNewsnight,n/a,0.0,"",6458,1.0,n/a,0.995571532770657,1.0,8,2668,n/a,0,29261,0.995571532770657
n/a,4,0.993148900698135,"",2008-03-15 20:06:31,BBC_HaveYourSay,n/a,0.0,"",3694,0.25,n/a,0.993148900698135,1.0,1,5389,n/a,0,17278,0.993148900698135
n/a,9,0.971267062623737,"",2010-04-06 18:48:41,WSJMidEast,n/a,0.0,"",376,0.777777777777778,n/a,0.971267062623737,1.0,7,1386,n/a,0,3663,0.971267062623737
n/a,12,0.999244555590289,"",2007-04-01 06:22:13,WSJ,n/a,0.0,"",153,0.916666666666667,n/a,0.999244555590289,1.0,11,20348,n/a,0,626488,0.999244555590289
1.0,70,0.998984057517974,5,2007-03-27 11:19:39,washingtonpost,1.0,0.0,0,7214,1.0,5,0.998984057517974,1.0,70,22373,0.0,0,307620,0.998984057517974
n/a,17,0.999713452120454,"",2007-02-09 00:35:02,cnn,n/a,0.0,"",535,1.0,n/a,0.999713452120454,1.0,17,18780,n/a,0,1584697,0.999713452120454
1.0,24,0.998332812337189,1,2007-03-24 10:48:14,cnni,1.0,0.0,0,227,1.0,1,0.998332812337189,1.0,24,37322,0.0,0,133530,0.998332812337189
1.0,67,0.999973950192769,3,2007-01-02 01:48:14,cnnbrk,1.0,0.0,0,31,1.0,3,0.999973950192769,1.0,67,7604,0.0,0,3801439,0.999973950192769
0.5,22,0.988147337709701,1,2009-09-03 20:21:30,cnnpr,1.0,0.0,0,250,0.863636363636364,2,0.988147337709701,1.0,19,2251,0.0,0,8698,0.988147337709701
n/a,21,0.997655517349172,"",2007-10-04 14:58:27,cnnlive,n/a,0.0,"",308,0.952380952380952,n/a,0.997655517349172,1.0,20,4830,n/a,0,73125,0.997655517349172
1.0,28,0.999166406168594,1,2009-04-21 12:14:47,CNNee,1.0,0.0,0,170,1.0,1,0.999166406168594,1.0,28,5004,0.0,0,408503,0.999166406168594
n/a,10,0.997681567156403,"",2007-10-20 20:14:41,CNN_Newsroom,n/a,0.0,"",840,0.8,n/a,0.997681567156403,1.0,8,3118,n/a,0,76158,0.997681567156403
n/a,15,0.997525268313014,"",2007-10-04 21:12:49,PoliticalTicker,n/a,0.0,"",23,0.733333333333333,n/a,0.997525268313014,1.0,11,26535,n/a,0,69055,0.997525268313014
