screen_name,relevant_total,irrelevant_total,friends_count,friends_percentile,followers_count,followers_percentile,statuses_count,statuses_percentile,created_at,relevant_user_gets_retweeted,relevant_user_retweets,relevant_percent_user_gets_retweeted,relevant_percent_user_retweets,irrelevant_user_gets_retweeted,irrelevant_user_retweets,irrelevant_percent_user_gets_retweeted,irrelevant_percent_user_retweets
Houeida,7,10,940,0.96341625060752,2614,0.963372067335307,4530,0.96341625060752,2007-03-02 09:37:08,6,0,0.857142857142857,0.0,1,0,0.1,0.0
AnonymousIRC,n/a,10,370,0.986126452525074,6019,0.986126452525074,1875,0.986126452525074,2010-12-12 04:11:26,"","",n/a,n/a,10,0,1.0,0.0
MehdiLamloum,n/a,18,958,0.972429638139001,3312,0.972429638139001,15820,0.972429638139001,2007-03-15 22:03:22,"","",n/a,n/a,13,0,0.722222222222222,0.0
gamaleid,n/a,3,866,0.97636194936597,3738,0.97636194936597,6218,0.97636194936597,2008-06-22 09:59:00,"","",n/a,n/a,2,0,0.666666666666667,0.0
FAHA_D,n/a,28,398,0.988070516502452,6740,0.988070516502452,4739,0.988070516502452,2008-03-30 04:58:39,"","",n/a,n/a,18,0,0.642857142857143,0.0
Bandar,n/a,9,610,0.981310475853842,4602,0.981310475853842,5183,0.981310475853842,2007-06-30 17:23:29,"","",n/a,n/a,2,0,0.222222222222222,0.0
karimelsaidi,n/a,15,1985,0.868422215349269,845,0.868378032077056,1628,0.868422215349269,2009-11-30 14:13:53,"","",n/a,n/a,4,0,0.266666666666667,0.0
Mashi9a7,2,79,769,0.975875933371625,3662,0.975875933371625,11827,0.975875933371625,2007-09-11 16:00:47,2,0,1.0,0.0,33,0,0.417721518987342,0.0
shadihamid,1,4,999,0.987186851058189,6440,0.987142667785976,3300,0.987186851058189,2009-03-13 05:54:44,1,0,1.0,0.0,2,0,0.5,0.0
ZainB,n/a,9,0,0.0545221579110149,0,0.0900896920425927,4056,0.0545221579110149,2009-01-30 14:16:08,"","",n/a,n/a,6,0,0.666666666666667,0.0
MMM,n/a,n/a,2896,0.974992267927363,3544,0.974992267927363,7502,0.974992267927363,2007-02-21 15:46:04,"","",n/a,n/a,"","",n/a,n/a
Saudilawyer,n/a,24,368,0.973887686122034,3436,0.973887686122034,12420,0.973887686122034,2009-06-19 21:47:59,"","",n/a,n/a,8,0,0.333333333333333,0.0
Mondoweiss,n/a,1,940,0.977819997349004,3939,0.977819997349004,7257,0.977819997349004,2009-04-21 19:06:08,"","",n/a,n/a,1,0,1.0,0.0
Takriz,8,72,206,0.930190429903239,1544,0.930190429903239,4776,0.930190429903239,2009-11-25 14:42:13,7,0,0.875,0.0,45,0,0.625,0.0
Anony_Ops,n/a,49,459,0.977113064993593,3833,0.977113064993593,2556,0.977113064993593,2010-12-10 22:59:51,"","",n/a,n/a,40,0,0.816326530612245,0.0
NatashaTynes,n/a,10,2262,0.961472186630142,2510,0.961472186630142,4160,0.961472186630142,2008-01-03 17:35:45,"","",n/a,n/a,2,0,0.2,0.0
AnonNewsNet,11,121,39,0.934962223302258,1634,0.934962223302258,1512,0.934962223302258,2010-12-26 20:46:38,7,0,0.636363636363636,0.0,95,0,0.785123966942149,0.0
anonnewsnet,11,121,39,0.934962223302258,1634,0.934962223302258,1512,0.934962223302258,2010-12-26 20:46:38,7,0,0.636363636363636,0.0,95,0,0.785123966942149,0.0
jess,n/a,15,1331,0.999823266911147,387665,0.999823266911147,7772,0.999823266911147,2007-05-26 02:04:19,"","",n/a,n/a,7,0,0.466666666666667,0.0
AlecJRoss,n/a,6,79,0.999734900366721,323060,0.999734900366721,2886,0.999734900366721,2009-10-14 05:15:15,"","",n/a,n/a,6,0,1.0,0.0
nelsonbocaranda,n/a,n/a,249,0.999690717094508,304759,0.999690717094508,39007,0.999690717094508,2009-03-11 03:57:10,"","",n/a,n/a,"","",n/a,n/a
arjanelfassed,n/a,6,1099,0.999646533822295,285526,0.999646533822295,4112,0.999646533822295,2008-12-21 12:29:22,"","",n/a,n/a,1,0,0.166666666666667,0.0
asherroth,n/a,n/a,1732,0.999558167277869,249535,0.999558167277869,3596,0.999558167277869,2008-07-15 06:41:52,"","",n/a,n/a,"","",n/a,n/a
lizzzuy,n/a,19,371,0.999381434189016,168229,0.999381434189016,5775,0.999381434189016,2009-09-23 07:56:03,"","",n/a,n/a,14,0,0.736842105263158,0.0
magicandrew,n/a,n/a,328,0.999337250916803,150541,0.999337250916803,2880,0.999337250916803,2007-03-24 22:44:58,"","",n/a,n/a,"","",n/a,n/a
