screen_name,user_type,text,created_at,originator,replied_to
dr_boston86,normal_user,RT @Dr_Maniac: المخاض عسير و الولادة قيصرية لكن المولود اسمه الحرية #Sidibouzid #Tunisia ♥,2011-01-12 10:10:17,true,Dr_Serendipity
weddady,normal_user,"Dear Alliot Marie: your friend Ben Ali killed a French citizen today, do u still want to help his police? 
http://bit.ly/ePT4WS #sidibouzid",2011-01-12 10:10:21,false,n/a
jawazsafar,blogger,حقارة الجامعة العربية تتجلى في تجاهلها التام لاستفتاء السودان و دعوتها لاجتماع للتباحث في حالة الدكتاتور في تونس #SidiBouzid,2011-01-12 10:10:34,false,n/a
SBZ_news,blogger,RT @Dima_Khatib: سعادة وزيرة الخارجية الفرنسية شكرا لكن لا داعي لمساعدة الشرطة التونسية. لا تقلقي الديمقراطية لن تدمر مكانك المفضل للعطل ...,2011-01-12 10:10:37,false,Dima_Khatib
DohaFarhat,normal_user,"RT @weddady: Dear Alliot Marie: your friend Ben Ali killed a French citizen today, do u still want to help his police? 
http://bit.ly/eP ...",2011-01-12 10:11:20,false,weddady
Dima_Khatib,normal_user,"RT @weddady Dear Alliot Marie: your friend Ben Ali killed a French citizen, still want to help his police? http://bit.ly/ePT4WS #sidibouzid",2011-01-12 10:11:24,false,weddady
monaeltahawy,normal_user,"RT @weddady: Dear Alliot Marie: your friend Ben Ali killed a French citizen today, do u still want to help his police? 
http://bit.ly/eP ...",2011-01-12 10:12:08,false,weddady
orthotox,normal_user,RT @JawazSafar: حقارة الجامعة العربية تتجلى في تجاهلها التام لاستفتاء السودان و دعوتها لاجتماع للتباحث في حالة الدكتاتور في تونس #SidiBouzid,2011-01-12 10:12:10,false,JawazSafar
elhamidis,normal_user,"RT @Dima_Khatib: RT @weddady Dear Alliot Marie: your friend Ben Ali killed a French citizen, still want to help his police? http://bit.l ...",2011-01-12 10:12:42,false,Dima_Khatib
Raminho,normal_user,"RT @weddady: Dear Alliot Marie: your friend Ben Ali killed a French citizen today, do u still want to help his police? 
http://bit.ly/eP ...",2011-01-12 10:12:51,false,weddady
ibnkafka,blogger,"RT @weddady: Dear Alliot Marie: your friend Ben Ali killed a French citizen today, do u still want to help his police? 
http://bit.ly/eP ...",2011-01-12 10:13:32,false,weddady
afifa80,normal_user,"RT @weddady: Dear Alliot Marie: your friend Ben Ali killed a French citizen today, do u still want to help his police? 
http://bit.ly/eP ...",2011-01-12 10:14:48,false,weddady
tounsi_normal,normal_user,RT @nawaat: #sidibouzid   في دوز الامن يحتمي بالجيش من الشعب وهو الان امام المعتمدية محاصر,2011-01-12 10:14:48,false,nawaat
EUwriter,normal_user,"RT @dr_boston86: الشعب اراد الحياه , فاصبروا لان القدر لن يستجيب بسهوله #SidiBouzid #Tunisia",2011-01-12 10:15:02,false,M_Salama86
Raminho,normal_user,RT @halmustafa: RT @SBZ_news أنباء عن استمرار المواجهات في نابل #SidiBouzid #Tunisia,2011-01-12 10:15:11,false,halmustafa
citizenkayen,normal_user,"RT @weddady: Dear Alliot Marie: your friend Ben Ali killed a French citizen today, do u still want to help his police? 
http://bit.ly/eP ...",2011-01-12 10:15:51,false,weddady
Ferjani9arwi,normal_user,"RT @Dima_Khatib: RT @weddady Dear Alliot Marie: your friend Ben Ali killed a French citizen, still want to help his police? http://bit.l ...",2011-01-12 10:16:23,false,Dima_Khatib
q8links,normal_user,#sidibouzid الأمن في تونس يفرض حظراً ليلياً على التجوال، وقتلى في اشتباكات في الجنوب. الجزيرة,2011-01-12 10:16:25,false,n/a
FokAlaTounis,normal_user,"RT @weddady: Dear Alliot Marie: your friend Ben Ali killed a French citizen today, do u still want to help his police? 
http://bit.ly/eP ...",2011-01-12 10:16:39,false,weddady
loading007,normal_user,"RT @weddady: Dear Alliot Marie: your friend Ben Ali killed a French citizen today, do u still want to help his police? 
http://bit.ly/eP ...",2011-01-12 10:19:40,false,weddady
parvati_roma,normal_user,"RT @weddady: Dear Alliot Marie: your friend Ben Ali killed a French citizen today, do u still want to help his police? 
http://bit.ly/eP ...",2011-01-12 10:21:13,false,weddady
KirstiItameri,normal_user,"RT @weddady: Dear Alliot Marie: your friend Ben Ali killed a French citizen today, do u still want to help his police? 
http://bit.ly/eP ...",2011-01-12 10:23:17,false,weddady
alihabibi1,normal_user,"المخاض عسير و الولادة قيصرية لكن المولود اسمه الحري
#SidiBouzid #JasminRevolt",2011-01-12 10:23:21,false,n/a
KarimMiske,normal_user,"RT @weddady: Dear Alliot Marie: your friend Ben Ali killed a French citizen today, do u still want to help his police? 
http://bit.ly/eP ...",2011-01-12 10:24:24,false,weddady
julien06200,normal_user,"RT @weddady: Dear Alliot Marie: your friend Ben Ali killed a French citizen today, do u still want to help his police? 
http://bit.ly/eP ...",2011-01-12 10:25:04,false,weddady
oParasiteSingle,normal_user,"RT @weddady: Dear Alliot Marie: your friend Ben Ali killed a French citizen today, do u still want to help his police? 
http://bit.ly/eP ...",2011-01-12 10:25:21,false,weddady
TnPacifiste,normal_user,"RT @weddady: Dear Alliot Marie: your friend Ben Ali killed a French citizen today, do u still want to help his police? 
http://bit.ly/eP ...",2011-01-12 10:29:18,false,weddady
ZOUHAIRm,normal_user,"RT @weddady: Dear Alliot Marie: your friend Ben Ali killed a French citizen today, do u still want to help his police? 
http://bit.ly/eP ...",2011-01-12 10:29:36,false,weddady
omaralosaimi84,normal_user,RT @Dima_Khatib: ماذا عساهم بفاعلين؟ تصفية المنشقين؟ ألم يفهموا أن الأمر ليس مجرد مجموعة من المشاغبين؟ إنه شعب بأكمله، كلما أسكتوه كلما  ...,2011-01-12 10:29:36,false,Dima_Khatib
tifi9,normal_user,"RT @weddady: Dear Alliot Marie: your friend Ben Ali killed a French citizen today, do u still want to help his police? 
http://bit.ly/eP ...",2011-01-12 11:37:45,false,weddady
SoniaEdu,normal_user,"RT @weddady: Dear Alliot Marie: your friend Ben Ali killed a French citizen today, do u still want to help his police? 
http://bit.ly/eP ...",2011-01-12 11:39:39,false,weddady
ethibaud,normal_user,"RT @Dima_Khatib: RT @weddady Dear Alliot Marie: your friend Ben Ali killed a French citizen, still want to help his police? http://bit.l ...",2011-01-12 12:00:12,false,Dima_Khatib
