screen_name,user_type,text,created_at,originator,replied_to
MadameIrmaaa,normal_user,"RT @HAITER: RT @HelpTunisia: Chers journalistes, La situation en #Tunisie devient tragique Aidez-nous SVP! Suivez #sidibouzid On st au bord du chaos",2011-01-12 13:39:04,true,n/a
HelpTunisia,normal_user,Chers journalistes #clubexrdi La situation en #Tunisie devient tragique Aidez-nous SVP! Suivez #sidibouzid pour info On st au bord du chaos,2011-01-12 10:36:05,false,n/a
HelpTunisia,normal_user,@magregoire La situation en #Tunisie devient tragique Aidez-nous SVP! Suivez #sidibouzid pour info On est au bord du chaos #clubexrdi,2011-01-12 10:38:02,false,magregoire
desenfumage,normal_user,RT @HelpTunisia: Chers journalistes #clubexrdi La situation en #Tunisie devient tragique Aidez-nous SVP! Suivez #sidibouzid pour info On ...,2011-01-12 10:53:10,false,HelpTunisia
TounessHorria,normal_user,RT @HelpTunisia: Chers journalistes #clubexrdi La situation en #Tunisie devient tragique Aidez-nous SVP! Suivez #sidibouzid pour info On ...,2011-01-12 10:53:59,false,HelpTunisia
HAITER,normal_user,"RT @HelpTunisia: Chers journalistes, La situation en #Tunisie devient tragique Aidez-nous SVP! Suivez #sidibouzid On st au bord du chaos",2011-01-12 11:00:45,false,HelpTunisia
Vogelsong,normal_user,"RT @haiter: RT @HelpTunisia: Chers journalistes, La situation en #Tunisie devient tragique Aidez-nous SVP! Suivez #sidibouzid On st au b ...",2011-01-12 11:01:21,false,haiter
soniati,normal_user,"RT @haiter: RT @HelpTunisia: Chers journalistes, La situation en #Tunisie devient tragique Aidez-nous SVP! Suivez #sidibouzid On st au b ...",2011-01-12 11:02:38,false,haiter
bobbsem,normal_user,"RT @haiter: RT @HelpTunisia: Chers journalistes, La situation en #Tunisie devient tragique Aidez-nous SVP! Suivez #sidibouzid On st au b ...",2011-01-12 11:08:50,false,haiter
black_and_b,normal_user,RT @Ooouups: صدق بورقيبة الله يرحمو كي قال لزين: الشعب التونسي ما تجوعوش وما تشبعوش وامشي معاه قد قد خاطر إذا قام ما تنجموش #Sidibouzid,2011-01-12 11:08:51,false,Ooouups
ibnkafka,blogger,"RT @haiter: RT @HelpTunisia: Chers journalistes, La situation en #Tunisie devient tragique Aidez-nous SVP! Suivez #sidibouzid On st au b ...",2011-01-12 11:09:45,false,haiter
parvati_roma,normal_user,"RT @haiter: RT @HelpTunisia: Chers journalistes, La situation en #Tunisie devient tragique Aidez-nous SVP! Suivez #sidibouzid On st au b ...",2011-01-12 11:10:17,false,haiter
TounessHorria,normal_user,"RT @haiter: RT @HelpTunisia: Chers journalistes, La situation en #Tunisie devient tragique Aidez-nous SVP! Suivez #sidibouzid On st au b ...",2011-01-12 11:12:43,false,haiter
taheralami,normal_user,"RT @haiter: RT @HelpTunisia: Chers journalistes, La situation en #Tunisie devient tragique Aidez-nous SVP! Suivez #sidibouzid On st au b ...",2011-01-12 12:15:46,false,haiter
jarodmmc,normal_user,RT @tounsiahourra: شفتو توسيع رقعة الحريات؟ زاد لنا حظر التجول...باش نموت من الحرية #sidibouzid,2011-01-12 12:15:53,false,tounsiahourra
gonzagauthier,normal_user,"@HelpTunisia: Chers journalistes, La situation en #Tunisie devient tragique Aidez-nous SVP! Suivez #sidibouzid On st au bord du chaos",2011-01-12 12:19:18,false,HelpTunisia
HelpTunisia,normal_user,"RT @gonzagauthier: @HelpTunisia: Chers journalistes, La situation en #Tunisie devient tragique Aidez-nous SVP! Suivez #sidibouzid On st  ...",2011-01-12 12:27:02,false,gonzagauthier
FPM_Paris,normal_user,"RT @haiter: RT @HelpTunisia: Chers journalistes, La situation en #Tunisie devient tragique Aidez-nous SVP! Suivez #sidibouzid On st au b ...",2011-01-12 13:37:31,false,haiter
mchirchi,normal_user,"RT @haiter: RT @HelpTunisia: Chers journalistes, La situation en #Tunisie devient tragique Aidez-nous SVP! Suivez #sidibouzid On st au b ...",2011-01-12 13:38:10,false,haiter
fakroona,normal_user,"RT @haiter: RT @HelpTunisia: Chers journalistes, La situation en #Tunisie devient tragique Aidez-nous SVP! Suivez #sidibouzid On st au b ...",2011-01-12 13:41:36,false,haiter
mar3e,blogger,RT @kalimakhus: RT @Hussam_Arafa: حمدي السنوسي .. بوعزيزي آخر لكنه مصري الجنسية، تنوعت الأمصار والوجع واحد  http://bit.ly/eRG2OO #sidibo ...,2011-01-12 13:41:39,false,kalimakhus
Raphaelreporter,normal_user,"RT @haiter: RT @HelpTunisia: Chers journalistes, La situation en #Tunisie devient tragique Aidez-nous SVP! Suivez #sidibouzid On st au b ...",2011-01-12 13:56:56,false,haiter
halmustafa,blogger,رويترز: أغلقت الأسهم في بورصة تونس على انخفاض بنسبة 3.4 % اليوم الأربعاء، لتصل إلى أدنى مستوى في 38 أسبوعا #SidiBouzid #Tunisia,2011-01-12 13:57:01,false,n/a
Alkanz,normal_user,"RT @haiter: RT @HelpTunisia: Chers journalistes, La situation en #Tunisie devient tragique Aidez-nous SVP! Suivez #sidibouzid On st au b ...",2011-01-12 13:57:59,false,haiter
