screen_name,user_type,text,created_at,originator,replied_to
AbdallahMhiri,normal_user,"Hymne national, cris de foule et tirs de balle près de chez moi à l'Aouina  #Tunisnews #Sidibouzid",2011-01-12 12:16:08,true,n/a
TnPacifiste,normal_user,"RT @AbdallahMhiri: Hymne national, cris de foule et tirs de balle près de chez moi à l'Aouina  #Tunisnews #Sidibouzid",2011-01-12 12:17:24,false,AbdallahMhiri
karim2k,blogger,"RT @AbdallahMhiri: Hymne national, cris de foule et tirs de balle près de chez moi à l'Aouina  #Tunisnews #Sidibouzid",2011-01-12 12:18:07,false,AbdallahMhiri
mamounettetunis,normal_user,"RT @AbdallahMhiri: Hymne national, cris de foule et tirs de balle près de chez moi à l'Aouina  #Tunisnews #Sidibouzid",2011-01-12 12:20:31,false,AbdallahMhiri
HburneyTN,normal_user,RT @iQnasSudeer: RT @Alfadala: تحية من الكويت الى شباب تونس.. الحرية و العدالة و المساواة و الحياة الكريمة للشعوب ليس لها حدود.. قلوبنا  ...,2011-01-12 12:20:32,false,iQnasSudeer
tn_libre,normal_user,"RT @AbdallahMhiri: Hymne national, cris de foule et tirs de balle près de chez moi à l'Aouina  #Tunisnews #Sidibouzid",2011-01-12 12:21:09,false,AbdallahMhiri
moalla,blogger,"RT @AbdallahMhiri: Hymne national, cris de foule et tirs de balle près de chez moi à l'Aouina  #Tunisnews #Sidibouzid",2011-01-12 12:21:14,false,AbdallahMhiri
evildrako,normal_user,"RT @AbdallahMhiri: Hymne national, cris de foule et tirs de balle près de chez moi à l'Aouina  #Tunisnews #Sidibouzid",2011-01-12 12:21:50,false,n/a
hajjijihed,normal_user,"RT @moalla: RT @AbdallahMhiri: Hymne national, cris de foule et tirs de balle près de chez moi à l'Aouina  #Tunisnews #Sidibouzid",2011-01-12 12:21:56,false,moalla
Snake122448,normal_user,"RT @AbdallahMhiri: Hymne national, cris de foule et tirs de balle près de chez moi à l'Aouina  #Tunisnews #Sidibouzid",2011-01-12 12:22:08,false,AbdallahMhiri
FaisalF86,normal_user,"#sidibouzid اذا الشعب يوماً أراد الحياة ... فلا بد أن يستجيب القدر
قلوبنا معاكم يا شعب تونس الأبيّ الحر ..",2011-01-12 12:22:09,false,n/a
