screen_name,user_type,text,created_at,originator,replied_to
lemondefr,msm,Le Monde publie un télégramme #WikiLeaks décrivant la corruption du régime de Ben Ali : http://bit.ly/hpekVh #sidibouzid,2011-01-15 01:07:17,true,n/a
Jam_Marinho,normal_user,RT @lemondefr: Le Monde publie un télégramme #WikiLeaks décrivant la corruption du régime de Ben Ali : http://bit.ly/hpekVh #sidibouzid,2011-01-15 01:07:26,false,n/a
helmitounsi60,normal_user,RT @lemondefr: Le Monde publie un télégramme #WikiLeaks décrivant la corruption du régime de Ben Ali : http://bit.ly/hpekVh #sidibouzid,2011-01-15 01:09:42,false,lemondefr
hammametsou,normal_user,RT @lemondefr: Le Monde publie un télégramme #WikiLeaks décrivant la corruption du régime de Ben Ali : http://bit.ly/hpekVh #sidibouzid,2011-01-15 01:14:00,false,lemondefr
Naddah,normal_user,Le Monde publie un télégramme #WikiLeaks décrivant la corruption du régime de Ben Ali http://bit.ly/hpekVh /@LeMondeFr #SidiBouzid #Tunisie,2011-01-15 01:14:25,false,n/a
georgehale,normal_user,Le Monde publie un télégramme #WikiLeaks décrivant la corruption du régime de Ben Ali http://bit.ly/hpekVh #sidibouzid,2011-01-15 01:14:29,false,n/a
Eldegard,normal_user,RT @lemondefr: Le Monde publie un télégramme #WikiLeaks décrivant la corruption du régime de Ben Ali : http://bit.ly/hpekVh #sidibouzid,2011-01-15 01:15:16,false,lemondefr
fbardeau,normal_user,RT @lemondefr: Le Monde publie un télégramme #WikiLeaks décrivant la corruption du régime de Ben Ali : http://bit.ly/hpekVh #sidibouzid,2011-01-15 01:15:21,false,lemondefr
orthelius,normal_user,RT @lemondefr: Le Monde publie un télégramme #WikiLeaks décrivant la corruption du régime de Ben Ali   http://is.gd/Oms9zP #sidibouzid,2011-01-15 01:16:50,false,n/a
fseb5193,normal_user,RT @lemondefr: Le Monde publie un télégramme #WikiLeaks décrivant la corruption du régime de Ben Ali : http://bit.ly/hpekVh #sidibouzid,2011-01-15 01:17:44,false,lemondefr
pcouzon,normal_user,RT @lemondefr: Le Monde publie un télégramme #WikiLeaks décrivant la corruption du régime de Ben Ali : http://bit.ly/hpekVh #sidibouzid,2011-01-15 01:18:57,false,lemondefr
unemarocaine,normal_user,RT @lemondefr: Le Monde publie un télégramme #WikiLeaks décrivant la corruption du régime de Ben Ali : http://bit.ly/hpekVh #sidibouzid,2011-01-15 01:27:52,false,n/a
LucyNews,normal_user,RT @lemondefr: Le Monde publie un télégramme #WikiLeaks décrivant la corruption du régime de Ben Ali : http://bit.ly/hpekVh #sidibouzid,2011-01-15 01:28:50,false,n/a
baldaufji,normal_user,RT @unemarocaine: RT @lemondefr: Le Monde publie un télégramme #WikiLeaks décrivant la corruption du régime de Ben Ali : http://bit.ly/h ...,2011-01-15 01:32:47,false,unemarocaine
bortzmeyer,normal_user,RT @lemondefr: Le Monde publie un télégramme #WikiLeaks décrivant la corruption du régime de Ben Ali : http://bit.ly/hpekVh #sidibouzid,2011-01-15 01:40:40,false,lemondefr
JulienVivanti,normal_user,RT @lemondefr: Le Monde publie un télégramme #WikiLeaks décrivant la corruption du régime de Ben Ali : http://bit.ly/hpekVh #sidibouzid,2011-01-15 01:43:58,false,lemondefr
jeanpolochon,normal_user,RT @lemondefr: Le Monde publie un télégramme #WikiLeaks décrivant la corruption du régime de Ben Ali : http://bit.ly/hpekVh #sidibouzid,2011-01-15 02:03:28,false,lemondefr
tawawi,normal_user,Le Monde publie un télégramme #WikiLeaks décrivant la corruption du régime de Ben Ali : http://bit.ly/hpekVh #sidibouzid,2011-01-15 02:08:34,false,n/a
Postytounet,normal_user,RT @lemondefr: Le Monde publie un télégramme #WikiLeaks décrivant la corruption du régime de Ben Ali : http://bit.ly/hpekVh #sidibouzid,2011-01-15 02:10:12,false,lemondefr
PHILOU15200,normal_user,RT @lemondefr: Le Monde publie un télégramme #WikiLeaks décrivant la corruption du régime de Ben Ali : http://bit.ly/hpekVh #sidibouzid,2011-01-15 02:13:35,false,lemondefr
Annoula64,normal_user,RT @lemondefr: Le Monde publie un télégramme #WikiLeaks décrivant la corruption du régime de Ben Ali : http://bit.ly/hpekVh #sidibouzid,2011-01-15 02:15:11,false,lemondefr
odiii_odiii,normal_user,RT @lemondefr: Le Monde publie un télégramme #WikiLeaks décrivant la corruption du régime de Ben Ali : http://bit.ly/hpekVh #sidibouzid,2011-01-15 02:17:41,false,lemondefr
stbwien,normal_user,RT @unemarocaine: RT @lemondefr: Le Monde publie un télégramme #WikiLeaks décrivant la corruption du régime de Ben Ali : http://bit.ly/h ...,2011-01-15 02:50:42,false,unemarocaine
HappyGoNogo,normal_user,RT @lemondefr: Le Monde publie un télégramme #WikiLeaks décrivant la corruption du régime de Ben Ali : http://bit.ly/hpekVh #sidibouzid,2011-01-15 03:03:01,false,lemondefr
Checkpoint303,normal_user,RT @lemondefr: Le Monde publie un télégramme #WikiLeaks décrivant la corruption du régime de Ben Ali : http://bit.ly/hpekVh #sidibouzid,2011-01-15 03:03:46,false,lemondefr
