screen_name,user_type,text,created_at,originator,replied_to
VeilleSMO,normal_user,Les Anonymous appellent à continuer le combat #sidibouzid http://bit.ly/ftPsI1 /via @rwwfr,2011-01-15 13:52:53,true,n/a
VeilleMD6,normal_user,Les Anonymous appellent à continuer le combat #sidibouzid http://bit.ly/fDRj1g via @rwwfr #fr,2011-01-15 13:52:53,false,n/a
TounessHorria,normal_user,RT @damiendouani: Les Anonymous appellent à continuer le combat #sidibouzid http://bit.ly/gMdfG4 #rwwfr,2011-01-15 13:53:57,false,damiendouani
Ravaged_,normal_user,RT @epelboin: Les Anonymous appellent à continuer le combat #sidibouzid http://bit.ly/gMdfG4,2011-01-15 13:54:33,false,epelboin
chantalrebelle,normal_user,RT @clo_p24: RT @epelboin: Les Anonymous appellent à continuer le combat #sidibouzid http://bit.ly/gMdfG4,2011-01-15 14:00:48,false,clo_p24
SimplyBAHIA,normal_user,RT @rwwfr Les Anonymous appellent à continuer le combat #sidibouzid http://bit.ly/g7mP75,2011-01-15 14:01:13,false,rwwfr
gyeah,normal_user,RT @rwwfr: Les Anonymous appellent à continuer le combat #sidibouzid http://goo.gl/fb/iRZ7F,2011-01-15 14:01:29,false,rwwfr
tunisiefree,normal_user,RT @EyaTurki: RT @rwwfr Les Anonymous appellent à continuer le combat #sidibouzid http://goo.gl/fb/iRZ7F,2011-01-15 14:02:07,false,EyaTurki
seb_seb24,normal_user,RT @epelboin: Les Anonymous appellent à continuer le combat #sidibouzid http://bit.ly/gMdfG4,2011-01-15 14:02:47,false,epelboin
_niss,normal_user,Les Anonymous appellent à continuer le combat #sidibouzid http://bit.ly/g7mP75,2011-01-15 14:03:32,false,n/a
GaminMomo,normal_user,RT @EyaTurki: RT @rwwfr Les Anonymous appellent à continuer le combat #sidibouzid http://goo.gl/fb/iRZ7F,2011-01-15 14:04:34,false,EyaTurki
AnonQC,normal_user,RT @rwwfr Les Anonymous appellent à continuer le combat #sidibouzid http://bit.ly/g7mP75,2011-01-15 14:06:01,false,rwwfr
kadourette,normal_user,RT @epelboin: Les Anonymous appellent à continuer le combat #sidibouzid http://bit.ly/gMdfG4,2011-01-15 14:11:06,false,epelboin
SuomynonaEraUoy,normal_user,RT @AnonQC: RT @rwwfr Les Anonymous appellent à continuer le combat #sidibouzid http://bit.ly/g7mP75,2011-01-15 14:11:30,false,AnonQC
spiralis1337,normal_user,Les Anonymous appellent à continuer le combat #sidibouzid http://bit.ly/g7mP75,2011-01-15 14:12:39,false,n/a
cr0vax,normal_user,RT @fbrahimi: Wow RT @epelboin: Les Anonymous appellent à continuer le combat #sidibouzid http://bit.ly/gMdfG4,2011-01-15 14:14:39,false,fbrahimi
