screen_name,user_type,text,created_at,originator,replied_to
Grannny63,normal_user,RT @toffee_va: #egypt http://yfrog.com/h579cwncrhggj RT @NevineZaki These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj,2011-01-25 15:45:40,true,toffee_va
rodyredo,normal_user,RT @toffee_va: @mikoflohr #egypt http://yfrog.com/h579cwncrhggj RT @NevineZaki These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj,2011-01-25 15:51:22,false,n/a
NanoNay,normal_user,RT @NevineZaki: @AJEnglish These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj,2011-01-25 16:19:12,false,NevineZaki
Metztli_IT,normal_user,♺ @Zeinobia ♺ @NevineZaki These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj #Egypt #Tahrir,2011-01-25 16:44:26,false,n/a
RaghdaSalama,normal_user,RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj,2011-01-25 16:45:22,false,n/a
alaa,3,RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj,2011-01-25 16:45:08,false,NevineZaki
Priapus_D,normal_user,RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj,2011-01-25 16:44:51,false,NevineZaki
Bounz,normal_user,RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj,2011-01-25 16:44:49,false,NevineZaki
MagedButter,normal_user,RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj,2011-01-25 16:44:45,false,NevineZaki
FireLin01,normal_user,RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj,2011-01-25 16:44:45,false,n/a
kaolinfire,normal_user,RT @xenijardin: RT @alaa: RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj #egypt,2011-01-25 16:49:38,false,xenijardin
xenijardin,4,RT @alaa: RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj #egypt,2011-01-25 16:49:18,false,alaa
itodai006,normal_user,RT @2nn2n: 実弾が使われはじめた模様 @NevineZaki  QT: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj,2011-01-25 16:49:14,false,2nn2n
metaphytwit,normal_user,RT @LumaQ: RT @NevineZaki These are NOT rubber bullets! #Jan25 #egypt http://yfrog.com/h8tc1vj,2011-01-25 16:54:08,false,LumaQ
eSocialists,normal_user,RT @omgwtfrofllmao: RT @xenijardin: RT @alaa: RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj #egypt,2011-01-25 16:58:37,false,omgwtfrofllmao
amreldib,normal_user,RT @NevineZaki These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj,2011-01-25 16:57:05,false,NevineZaki
basboussa1,normal_user,RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj,2011-01-25 16:57:02,false,NevineZaki
twolf10,normal_user,RT @NevineZaki: @AJEnglish These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj,2011-01-25 16:55:26,false,NevineZaki
caldron_baidu,normal_user,RT @xenijardin: RT @alaa: RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj #egypt,2011-01-25 17:03:42,false,xenijardin
Durandal15873,normal_user,RT @xenijardin: RT @alaa: RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj #egypt,2011-01-25 17:08:21,false,xenijardin
mamdoh_,normal_user,RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj,2011-01-25 17:01:21,false,NevineZaki
theriverfed,normal_user,RT @xenijardin: RT @alaa: RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj #egypt,2011-01-25 18:03:57,false,xenijardin
youben12,normal_user,RT @xenijardin: RT @alaa: RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj #egypt,2011-01-25 18:05:32,false,xenijardin
VVRKS,normal_user,RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj,2011-01-25 22:44:40,false,popika55
danmike1,normal_user,RT @AmoonaE: RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj (via @justicentric),2011-01-25 22:47:31,false,AmoonaE
tabvipr,normal_user,RT @AmoonaE: RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj (via @justicentric),2011-01-25 22:47:23,false,AmoonaE
Mahdeto,normal_user,RT @eSocialists: RT @omgwtfrofllmao: RT @xenijardin: RT @alaa: RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8t ...,2011-01-25 23:03:09,false,eSocialists
Orisian,normal_user,RT @BlogsofWar: RT @NevineZaki These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj,2011-01-26 01:13:54,false,BlogsofWar
seanpaulkelley,normal_user,RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj,2011-01-26 07:38:29,false,n/a
barrysmit,normal_user,Ze schieten dus niet alleen met rubberkogels: RT @NevineZaki These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj,2011-01-26 10:03:06,false,n/a
dosmorpheus,normal_user,RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj,2011-01-26 16:25:58,false,NevineZaki
tunixman,normal_user,RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj,2011-01-26 16:25:51,false,NevineZaki
Chronic,normal_user,RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj,2011-01-26 16:25:34,false,NevineZaki
gurifunu,normal_user,RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj,2011-01-26 16:25:20,false,NevineZaki
DarkLordofIT,normal_user,RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj,2011-01-26 16:25:17,false,NevineZaki
ioerror,4,RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj,2011-01-26 16:24:57,false,NevineZaki
virtadpt,normal_user,RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj,2011-01-26 16:38:29,false,n/a
C0d3Fr0sty,normal_user,RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj #Jan25 #Egypt,2011-01-26 17:11:39,false,n/a
mmxanonymous,normal_user,RT @C0d3Fr0sty: RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj #Jan25 #Egypt,2011-01-26 17:15:43,false,n/a
BrainSlugs83,normal_user,RT @C0d3Fr0sty: RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj #Jan25 #Egypt,2011-01-26 17:33:34,false,n/a
judsondunn,normal_user,RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj,2011-01-26 18:24:36,false,n/a
G33KatWork,normal_user,RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj,2011-01-26 22:23:41,false,NevineZaki
leisi79,normal_user,RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj,2011-01-27 00:03:26,false,NevineZaki
tahiriqbal,normal_user,RT @boatsie: RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj,2011-01-27 01:37:46,false,n/a
eule888,normal_user,RT @NevineZaki: These are NOT rubber bullets! #Jan25 http://yfrog.com/h8tc1vj,2011-01-27 04:19:52,false,NevineZaki
