screen_name,user_type,text,created_at,originator,replied_to
AlienInEurope,normal_user,RT @ianinegypt: Tahrir square is quite for now. Organizers say they are gathering around the city and will be marching there soon. #Egyp ...,2011-01-25 23:33:28,true,ianinegypt
RebeccaAHopkins,normal_user,RT @ianinegypt: Tahrir square is quite for now. Organizers say they are gathering around the city and will be marching there soon. #Egyp ...,2011-01-25 23:33:15,false,ianinegypt
ianinegypt,2,Tahrir square is quite for now. Organizers say they are gathering around the city and will be marching there soon. #Egypt #Jan25,2011-01-25 23:32:38,false,n/a
asteris,normal_user,RT @ianinegypt: Tahrir square is quite for now. Organizers say they are gathering around the city and will be marching there soon. #Egyp ...,2011-01-25 23:34:39,false,ianinegypt
elotoulemonde,normal_user,RT @ianinegypt: Tahrir square is quite for now. Organizers say they are gathering around the city and will be marching there soon. #Egyp ...,2011-01-25 23:34:36,false,ianinegypt
WilYaWil,normal_user,RT @ianinegypt: Tahrir square is quite for now. Organizers say they are gathering around the city and will be marching there soon. #Egyp ...,2011-01-25 23:34:30,false,ianinegypt
happymargy,normal_user,RT @ianinegypt: Tahrir square is quite for now. Organizers say they are gathering around the city and will be marching there soon. #Egyp ...,2011-01-25 23:34:24,false,ianinegypt
gavinsblog,normal_user,RT @ianinegypt: Tahrir square is quite for now. Organizers say they are gathering around the city and will be marching there soon. #Egyp ...,2011-01-25 23:35:10,false,ianinegypt
S_Hamcy,normal_user,RT @ianinegypt: Tahrir square is quite for now. Organizers say they are gathering around the city and will be marching there soon. #Egyp ...,2011-01-25 23:34:56,false,n/a
gaiamethod,normal_user,RT @ianinegypt: Tahrir square is quite for now. Organizers say they are gathering around the city and will be marching there soon. #Egyp ...,2011-01-25 23:37:57,false,n/a
Novinha56,normal_user,RT @ianinegypt: Tahrir square is quite for now. Organizers say they are gathering around the city and will be marching there soon. #Egyp ...,2011-01-25 23:37:43,false,ianinegypt
7usfahmy,normal_user,RT @ianinegypt: Tahrir square is quite for now. Organizers say they are gathering around the city and will be marching there soon. #Egyp ...,2011-01-25 23:37:33,false,ianinegypt
diptychal,normal_user,RT @ianinegypt: Tahrir square is quite for now. Organizers say they are gathering around the city and will be marching there soon. #Egyp ...,2011-01-25 23:37:30,false,ianinegypt
MagedButter,normal_user,RT @ianinegypt: Tahrir sq. is quite for now. Organizers say they r gathering around the city and will be marching there soon. #Egypt #Jan25,2011-01-25 23:37:19,false,ianinegypt
MennaGamal,normal_user,RT @ianinegypt: Tahrir square is quite for now. Organizers say they are gathering around the city and will be marching there soon. #Egyp ...,2011-01-25 23:37:06,false,n/a
Marwa_G_H,normal_user,RT @ianinegypt: Tahrir square is quite for now. Organizers say they are gathering around the city and will be marching there soon. #Egyp ...,2011-01-25 23:39:54,false,ianinegypt
norashalaby,normal_user,RT @ianinegypt: Tahrir square is quite for now. Organizers say they are gathering around the city and will be marching there soon. #Egyp ...,2011-01-25 23:43:57,false,ianinegypt
nonarabarab,normal_user,RT @ianinegypt: Tahrir square is quite for now. Organizers say they are gathering around the city and will be marching there soon. #Egyp ...,2011-01-25 23:43:22,false,ianinegypt
Eimannosho,normal_user,RT @ianinegypt: Tahrir square is quite for now. Organizers say they are gathering around the city and will be marching there soon. #Egyp ...,2011-01-25 23:43:16,false,ianinegypt
monarefaat,normal_user,RT @ianinegypt: Tahrir square is quite for now. Organizers say they are gathering around the city and will be marching there soon. #Egyp ...,2011-01-25 23:42:44,false,ianinegypt
