screen_name,user_type,text,created_at,originator,replied_to
webwhy,normal_user,Tunisia aims to fill power vacuum http://goo.gl/fb/HmlV6 #news,2011-01-16 01:30:24,true,n/a
africa_news,normal_user,Tunisia aims to fill power vacuum - http://tinyurl.com/4de2ur6 #africa #news,2011-01-16 01:30:16,false,n/a
africa_news,normal_user,Tunisia aims to fill power vacuum - http://tinyurl.com/69l5lgz #africa #news,2011-01-16 01:30:10,false,n/a
funkyappu,normal_user,Tunisia aims to fill power vacuum: Political leaders in Tunisia launch efforts to end… http://goo.gl/fb/3zPu6,2011-01-16 01:29:59,false,n/a
lovelylauraann,normal_user,#news #headlines Tunisia aims to fill power vacuum: Political leaders in Tunisia launch efforts to end widesprea... http://bbc.in/eTL5hr,2011-01-16 01:27:49,false,n/a
SpRnch,normal_user,Tunisia aims to fill power vacuum: Political leaders in Tunisia launch efforts to end widespread... http://tinyurl.com/47zonkw (#sprnch),2011-01-16 01:27:49,false,n/a
BILLSPAID,normal_user,Tunisia aims to fill power vacuum: Political leaders in Tunisia launch efforts to end widespread... http://tinyurl.com/47zonkw (#sprnch),2011-01-16 01:27:49,false,n/a
Chillzon3,normal_user,Tunisia aims to fill power vacuum http://f.ast.ly/xuqQK,2011-01-16 01:49:30,false,n/a
Sandrea34,normal_user,Tunisia aims to fill power vacuum http://f.ast.ly/xuqQK,2011-01-16 01:49:30,false,n/a
akanose,normal_user,Tunisia aims to fill power vacuum http://f.ast.ly/xuqQK,2011-01-16 01:49:30,false,n/a
kiraber,normal_user,Tunisia aims to fill power vacuum - http://www.bbc.co.uk/news/world-africa-12201042 #Tunisia Islamist leader will return home.,2011-01-16 01:56:29,false,n/a
dailysourcenews,normal_user,TOP STORIES: Tunisia aims to fill power vacuum. (BBC) Story: http://source.ly/10BYY,2011-01-16 02:10:12,false,n/a
dailytopstories,normal_user,Tunisia aims to fill power vacuum. (BBC) Story: http://source.ly/10BYY,2011-01-16 02:10:12,false,n/a
IKeyF_Italy,normal_user,World News: Tunisia aims to fill power vacuum: Political leaders in Tunisia launch efforts to end widespread cha... http://bbc.in/eTL5hr,2011-01-16 02:09:49,false,n/a
alexandrmk,normal_user,Tunisia aims to fill power vacuum http://bbc.in/ecXQjd,2011-01-16 02:09:41,false,n/a
Pundamentalism,normal_user,"BBC: ""Tunisia aims to fill power vacuum.""  Surely there are more pressing issues than housework?",2011-01-16 02:15:26,false,n/a
remedy_tweet,normal_user,BBC-news更新 Tunisia aims to fill power vacuum http://bbc.in/he3srz #bbc,2011-01-16 02:23:04,false,n/a
remedy_tweet,normal_user,BBC-news更新 Tunisia aims to fill power vacuum http://bbc.in/he3srz #bbc,2011-01-16 03:21:03,false,n/a
googlemonetize,normal_user,Tunisia aims to fill power vacuum (World Press) http://feedzil.la/eAyakH,2011-01-16 05:29:11,false,n/a
adilray,normal_user,BBC: 'Tunisia aims to fill power vacuum'. Well it is Sunday. Should prob use a Dyson.,2011-01-16 06:04:30,false,n/a
GroupAnon,normal_user,Tunisia aims to fill power vacuum | http://bbc.in/fuutVr | #anonymous #OpTunisia #freedom #anonops #SidiBouzid #Tunisia,2011-01-16 06:38:00,false,n/a
ArabistoBlogs,normal_user,New Blog Post: Tunisia aims to fill power vacuum http://bit.ly/eeB5q4,2011-01-16 08:23:33,false,n/a
GlennyRodge,normal_user,"RT @SimonNRicketts: BBC Headline: ""Tunisia aims to fill power vacuum."" Judging by the mess I've seen, they'll need more than one Hoover.",2011-01-16 13:44:24,false,SimonNRicketts
