screen_name,user_type,text,created_at,originator,replied_to
RUANGBERITA,normal_user,"Walah, Istana Presiden Tunisia Diserbu Tentara &gt;http://bit.ly/dS3LXS",2011-01-16 13:16:12,true,n/a
WARTAONLINE,normal_user,"Walah, Istana Presiden Tunisia Diserbu Tentara &gt;http://bit.ly/dS3LXS",2011-01-16 13:16:12,false,n/a
rimanews,normal_user,"Walah, Istana Presiden Tunisia Diserbu Tentara &gt;http://bit.ly/dS3LXS",2011-01-16 13:16:12,false,n/a
RIMAHEADLINES,normal_user,"Walah, Istana Presiden Tunisia Diserbu Tentara &gt;http://bit.ly/dS3LXS",2011-01-16 13:16:12,false,n/a
KILASBERITA,normal_user,"Walah, Istana Presiden Tunisia Diserbu Tentara &gt;http://bit.ly/dS3LXS",2011-01-16 13:16:12,false,n/a
RIMAUPDATE,normal_user,"Walah, Istana Presiden Tunisia Diserbu Tentara &gt;http://bit.ly/dS3LXS",2011-01-16 13:16:12,false,n/a
BERITARIMA,normal_user,"Walah, Istana Presiden Tunisia Diserbu Tentara &gt;http://bit.ly/dS3LXS",2011-01-16 13:16:12,false,n/a
KILASBERITA,normal_user,"Walah, Istana Presiden Tunisia Diserbu Tentara http://bit.ly/eABdMZ",2011-01-16 13:43:41,false,n/a
KILASBERITA,normal_user,"Walah, Istana Presiden Tunisia Diserbu Tentara http://bit.ly/eSHURK",2011-01-16 13:43:41,false,n/a
rimanews,normal_user,"Walah, Istana Presiden Tunisia Diserbu Tentara: 
    
            
                    
        

read more http://bit.ly/eSHURK",2011-01-16 13:43:41,false,n/a
RIMAHEADLINES,normal_user,"Walah, Istana Presiden Tunisia Diserbu Tentara http://dlvr.it/DSBcQ",2011-01-16 13:54:08,false,n/a
rimanews,normal_user,"Walah, Istana Presiden Tunisia Diserbu Tentara http://dlvr.it/DSBc4",2011-01-16 13:54:07,false,n/a
rimanews,normal_user,"Walah, Istana Presiden Tunisia Diserbu Tentara http://bit.ly/fN5ZNH",2011-01-16 14:10:57,false,n/a
WARTAONLINE,normal_user,"Walah, Istana Presiden Tunisia Diserbu Tentara http://dlvr.it/DSNk9",2011-01-16 15:50:07,false,n/a
RUANGBERITA,normal_user,"Walah, Istana Presiden Tunisia Diserbu Tentara http://dlvr.it/DSNh6",2011-01-16 15:50:06,false,n/a
rimanews,normal_user,"Walah, Istana Presiden Tunisia Diserbu Tentara http://dlvr.it/DS9Ww",2011-01-16 15:50:04,false,n/a
ibnunurcahyo,normal_user,"RT @WARTAONLINE: Walah, Istana Presiden Tunisia Diserbu Tentara http://j.mp/fOjOrN",2011-01-16 16:15:55,false,WARTAONLINE
WARTAONLINE,normal_user,"Walah, Istana Presiden Tunisia Diserbu Tentara http://j.mp/fOjOrN",2011-01-16 16:14:17,false,n/a
RUANGBERITA,normal_user,"Walah, Istana Presiden Tunisia Diserbu Tentara http://j.mp/fOjOrN",2011-01-16 16:14:15,false,n/a
WARTAONLINE,normal_user,"Walah, Istana Presiden Tunisia Diserbu Tentara http://j.mp/dS3LXS",2011-01-16 16:37:14,false,n/a
KILASBERITA,normal_user,"Walah, Istana Presiden Tunisia Diserbu Tentara http://j.mp/dS3LXS",2011-01-16 16:37:14,false,n/a
BERITARIMA,normal_user,"Walah, Istana Presiden Tunisia Diserbu Tentara http://j.mp/dS3LXS",2011-01-16 16:37:14,false,n/a
RIMAHEADLINES,normal_user,"Walah, Istana Presiden Tunisia Diserbu Tentara http://j.mp/dS3LXS",2011-01-16 16:37:14,false,n/a
rimanews,normal_user,"Walah, Istana Presiden Tunisia Diserbu Tentara http://j.mp/dS3LXS",2011-01-16 16:37:13,false,n/a
RIMAUPDATE,normal_user,"Walah, Istana Presiden Tunisia Diserbu Tentara http://j.mp/dS3LXS",2011-01-16 16:37:13,false,n/a
RUANGBERITA,normal_user,"Walah, Istana Presiden Tunisia Diserbu Tentara http://j.mp/dS3LXS",2011-01-16 16:37:13,false,n/a
KILASBERITA,normal_user,"Walah, Istana Presiden Tunisia Diserbu Tentara http://j.mp/fOjOrN",2011-01-16 17:24:35,false,n/a
BERITARIMA,normal_user,"Walah, Istana Presiden Tunisia Diserbu Tentara http://j.mp/fOjOrN",2011-01-16 17:24:29,false,n/a
RIMAHEADLINES,normal_user,"Walah, Istana Presiden Tunisia Diserbu Tentara http://j.mp/fOjOrN",2011-01-16 17:24:29,false,n/a
WARTAONLINE,normal_user,"Walah, Istana Presiden Tunisia Diserbu Tentara http://j.mp/fOjOrN",2011-01-16 17:24:28,false,n/a
rimanews,normal_user,"Walah, Istana Presiden Tunisia Diserbu Tentara http://j.mp/fOjOrN",2011-01-16 17:24:28,false,n/a
RIMAUPDATE,normal_user,"Walah, Istana Presiden Tunisia Diserbu Tentara http://j.mp/fOjOrN",2011-01-16 17:24:28,false,n/a
RUANGBERITA,normal_user,"Walah, Istana Presiden Tunisia Diserbu Tentara http://j.mp/fOjOrN",2011-01-16 17:24:27,false,n/a
