screen_name,user_type,text,created_at,originator,replied_to
mchirchi,normal_user,RT @Arabasta1: الشهيد حاتم بالطاهر كان عندو ديبلومات و مخ أكثر من عايلة الزين و ليلى كيف تلمهم مع بعضهم، نعنبو الوقت و برة #sidibouzid,2011-01-12 09:32:31,true,SaberArabasta
AbuSofiane,normal_user,RT @Docriritta: صدق بورقيبة الله يرحمو كي قال لزين: الشعب التونسي ما تجوعوش وما تشبعوش وامشي معاه قد قد خاطر إذا قام ما تنجموش #sidibouz ...,2011-01-12 09:32:17,false,Docriritta
hammametsou,normal_user,RT @AnonNewsNet: Tunisian police hacking Facebook accounts to gather intel http://goo.gl/QYiEu Keep yourself safe #Anonymous #OpTunisia  ...,2011-01-12 09:32:15,false,AnonNewsNet
AnonymousIRC,normal_user,RT @AnonNewsNet: Tunisian police hacking Facebook accounts to gather intel http://goo.gl/QYiEu Keep yourself safe #Anonymous #OpTunisia  ...,2011-01-12 13:43:51,false,AnonNewsNet
Khaffousa,normal_user,RT @AnonNewsNet: Tunisian police hacking Facebook accounts to gather intel http://goo.gl/QYiEu Keep yourself safe #Anonymous #OpTunisia  ...,2011-01-12 13:43:26,false,AnonNewsNet
ivanberaud,normal_user,RT @AnonNewsNet: Tunisian police hacking Facebook accounts to gather intel http://goo.gl/QYiEu Keep yourself safe #Anonymous #OpTunisia  ...,2011-01-12 13:42:37,false,AnonNewsNet
eigensinn83,normal_user,RT @AnonNewsNet: Tunisian police hacking Facebook accounts to gather intel http://goo.gl/QYiEu Keep yourself safe #Anonymous #OpTunisia  ...,2011-01-12 13:49:05,false,AnonNewsNet
wikinews030,normal_user,RT @AnonNewsNet: Tunisian police hacking Facebook accounts to gather intel http://goo.gl/QYiEu Keep yourself safe #Anonymous #OpTunisia  ...,2011-01-12 13:47:43,false,AnonNewsNet
Ameen_Tunisian,normal_user,RT @AnonNewsNet: Tunisian police hacking Facebook accounts to gather intel http://goo.gl/QYiEu Keep yourself safe #Anonymous #OpTunisia  ...,2011-01-12 13:47:00,false,AnonNewsNet
halmustafa,3,في بلدة دوز الصحراوية قال شهود لرويترز إن 4 أشخاص على الأقل بينهم أستاذ جامعي، قتلوا عندما فتحت الشرطة النار على المحتجين #SIdiBouzid,2011-01-12 13:46:53,false,n/a
Faramami,normal_user,RT @AnonNewsNet: Tunisian police hacking Facebook accounts to gather intel http://goo.gl/QYiEu Keep yourself safe #Anonymous #OpTunisia  ...,2011-01-12 13:46:46,false,AnonNewsNet
JalelTounsi,normal_user,RT @AnonNewsNet: Tunisian police hacking Facebook accounts to gather intel http://goo.gl/QYiEu Keep yourself safe #Anonymous #OpTunisia  ...,2011-01-12 13:46:33,false,AnonNewsNet
ilyesm,normal_user,"التونسيون أجابوا على ""بكلّ حزم"" والآن يريدون رؤية ""القانون هو الفيصل"" تطبّق على بن علي... #sidibouzid",2011-01-12 13:46:25,false,n/a
tounsi_normal,normal_user,RT @freedomtunisia: الازمة لن تمر الا بتقديم استقالة بن علي و تقديم عائلة الطرابلسية الى المحاكمة #sidibouzid,2011-01-12 13:46:23,false,freedomtunisia
drsYell,normal_user,RT @AnonNewsNet: Tunisian police hacking Facebook accounts to gather intel http://goo.gl/QYiEu Keep yourself safe #Anonymous #OpTunisia  ...,2011-01-12 13:46:18,false,AnonNewsNet
jam0rz,normal_user,RT @AnonNewsNet: Tunisian police hacking Facebook accounts to gather intel http://goo.gl/QYiEu Keep yourself safe #Anonymous #OpTunisia  ...,2011-01-12 13:52:42,false,AnonNewsNet
zezaestrela,normal_user,RT @AnonNewsNet: Tunisian police hacking Facebook accounts to gather intel http://goo.gl/QYiEu Keep yourself safe #Anonymous #OpTunisia  ...,2011-01-12 13:52:26,false,AnonNewsNet
MaK__,normal_user,RT @AnonNewsNet: Tunisian police hacking Facebook accounts to gather intel http://goo.gl/QYiEu Keep yourself safe #Anonymous #OpTunisia  ...,2011-01-12 13:59:05,false,AnonNewsNet
TnBloggers,normal_user,تحركات صاخبة في وسط مدينة تطاوين وحرق مقر التجمع ومركز الشرطة ومقر البلدية. وصوت رصاص متقطع #sidibouzid #tataouine,2011-01-12 13:58:41,false,n/a
Guilho_tine,normal_user,RT @AnonNewsNet: Tunisian police hacking Facebook accounts to gather intel http://goo.gl/QYiEu Keep yourself safe #Anonymous #OpTunisia  ...,2011-01-12 13:58:40,false,AnonNewsNet
monasosh,3,RT @hilalchouman: RT @Suo_Fei: وفاة الممثل التونسي و مدير فرقة الحمامات للمسرح فرج عطية مساء اليوم في مدينة الحمامات برصاص البوليس #sidi ...,2011-01-12 13:58:22,false,hilalchouman
RanBM,normal_user,RT @AnonNewsNet: Tunisian police hacking Facebook accounts to gather intel http://goo.gl/QYiEu Keep yourself safe #Anonymous #OpTunisia  ...,2011-01-12 13:58:17,false,AnonNewsNet
youssefpeterson,normal_user,RT @AnonNewsNet: Tunisian police hacking Facebook accounts to gather intel http://goo.gl/QYiEu Keep yourself safe #Anonymous #OpTunisia  ...,2011-01-12 14:03:12,false,AnonNewsNet
BeneditoP,normal_user,RT @AnonNewsNet: Tunisian police hacking Facebook accounts to gather intel http://goo.gl/QYiEu Keep yourself safe #Anonymous #OpTunisia  ...,2011-01-12 14:15:58,false,AnonNewsNet
Mehdib92,normal_user,RT @AnonNewsNet: Tunisian police hacking Facebook accounts to gather intel http://goo.gl/QYiEu Keep yourself safe #Anonymous #OpTunisia  ...,2011-01-12 14:20:56,false,AnonNewsNet
MalcomX2011,normal_user,RT @noure15: خبر عاجل: يعلم الشعب تونسى كافة اعوان الأمن ممنوع جولان من الساعة 05:30 إلي ساعة 20:00 بأنحاء تونس إبتداء من يوم 13/01/2011 ...,2011-01-12 14:53:13,false,noure15
dr_boston86,normal_user,هوه بن علي مش هيجيبها لبر ويسيب البلد .. ولا لازم يقلعوه ويخلوا العيال تحدف عليه طوب ؟؟ #SidiBouzid,2011-01-12 14:53:09,false,n/a
Blogotrone,normal_user,RT @AnonNewsNet: Tunisian police hacking Facebook accounts to gather intel http://goo.gl/QYiEu Keep yourself safe #Anonymous #OpTunisia  ...,2011-01-12 14:53:08,false,AnonNewsNet
HerrKnochen,normal_user,RT @AnonNewsNet: Tunisian police hacking Facebook accounts to gather intel http://goo.gl/QYiEu Keep yourself safe #Anonymous #OpTunisia  ...,2011-01-12 16:28:34,false,AnonNewsNet
BaniYazid,normal_user,RT @Primoz_Vallant: Tunisian police hacking Facebook accounts to gather intel http://goo.gl/QYiEu Keep yourself safe. #SidiBouzid #slove ...,2011-01-13 00:11:43,false,PrimozVallant
