screen_name,user_type,text,created_at,originator,replied_to
Dima_Khatib,journalist,Al Jazeera is confirming that police in Egypt is using water cannons to disperse protesters  #JAN25 #Egypt #sidibouzid,2011-01-25 05:59:33,true,n/a
Nesrein,normal_user,RT @AlMasryAlYoum_A: الأمن يفرق مظاهرة قصر العيني بالقنابل المسيلة للدموع ويعتقل العشرات http://ow.ly/3JNOv #Egypt #Jan25,2011-01-25 05:59:33,false,AlMasryAlYoum_A
EngyG,normal_user,RT @Dima_Khatib: Al Jazeera is confirming that police in Egypt is using water cannons to disperse protesters  #JAN25 #Egypt #sidibouzid,2011-01-25 05:59:51,false,Dima_Khatib
egoadel,normal_user,"الأمن ضربنا  ورجعنا رايحن في اتجاه شارع النيل، كوبري أكتوبر
#egypt #jan25",2011-01-25 05:59:52,false,n/a
manarkholy,normal_user,RT @AlMasryAlYoum_A: الأمن يفرق مظاهرة قصر العيني بالقنابل المسيلة للدموع ويعتقل العشرات http://ow.ly/3JNOv #Egypt #Jan25,2011-01-25 05:59:54,false,AlMasryAlYoum_A
vivegafsa,normal_user,RT:@alibabatat من تونس الى مصر:بن علي في استقبال مبارك في جدة:المي واسفي كبيران فهتك والله فهمتك ايا مرحبا بك جاري العزيز #Egypt #Jan25,2011-01-25 05:59:56,false,alibabatat
tariksobh,normal_user,RT @5orm: #Cairo #Jan25 RT @AJArabic: رويترز: الشرطة المصرية تستخدم خراطيم المياه والهروات لتفريق متظاهرين في وسط القاهرة #Egypt,2011-01-25 05:59:57,false,5orm
SunjayJK,normal_user,RT @Dima_Khatib: Al Jazeera is confirming that police in Egypt is using water cannons to disperse protesters  #JAN25 #Egypt #sidibouzid,2011-01-25 05:59:58,false,Dima_Khatib
Q8ijin,normal_user,RT @marwarakha: RT @waelabbas: الامن مانع المتظاهرين من الجيزة من الوصول الى القاهرة وقافل كوبري الجلاء بقوات كبيرة #Jan25 #Egypt,2011-01-25 05:59:58,false,marwarakha
Janeinthesky,normal_user,RT @Dima_Khatib: Al Jazeera is confirming that police in Egypt is using water cannons to disperse protesters  #JAN25 #Egypt #sidibouzid,2011-01-25 06:00:05,false,n/a
tallbonez,normal_user,RT @dima_khatib: Al Jazeera is confirming that police in Egypt are using water cannons to disperse protesters  #JAN25 #Egypt #sidibouzid,2011-01-25 06:03:45,false,Dima_Khatib
shackow,normal_user,RT @Dima_Khatib: Al Jazeera is confirming that police in Egypt is using water cannons to disperse protesters  #JAN25 #Egypt #sidibouzid,2011-01-25 06:04:22,false,Dima_Khatib
hike1096,normal_user,RT @Dima_Khatib: Al Jazeera is confirming that police in Egypt is using water cannons to disperse protesters  #JAN25 #Egypt #sidibouzid,2011-01-25 06:13:36,false,Dima_Khatib
mflakah,normal_user,RT @Dima_Khatib: Al Jazeera is confirming that police in Egypt is using water cannons to disperse protesters  #JAN25 #Egypt #sidibouzid,2011-01-25 06:13:59,false,Dima_Khatib
NorthCup,normal_user,#egypt @iDhooom صليت اروع صلاة في حياتي! على إسفلت الطريق ! #mansoura #Jan25,2011-01-25 06:14:00,false,iDhooom
mo2nahdi,normal_user,"#JAN25 #Egypt 
يوم الغضب في مصر بدأ من دعوة بالفيسبوك والتويتر!
يا باقي الشعوب العربية.... ودعو الفيسبوك وتويتر قريباً..!
^ـ^",2011-01-25 06:14:04,false,n/a
fhxoxo,normal_user,RT @Dima_Khatib: Al Jazeera is confirming that police in Egypt is using water cannons to disperse protesters  #JAN25 #Egypt #sidibouzid,2011-01-25 06:14:26,false,Dima_Khatib
AbdulHamidAhmad,normal_user,RT @AlMasryAlYoum_A: الأمن يهاجم مظاهرة ميدان التحرير بالقنابل المسيلة للدموع لتفريق المظاهرة وحالات إغماء واعتقالات بالعشرات http://ow. ...,2011-01-25 06:14:27,false,AlMasryAlYoum_A
Humbuka,normal_user,ان فرعون وهمان وجنودهما كانوا خاطئين #Egypt #25Jan #Jan25,2011-01-25 06:14:28,false,n/a
Atriki,normal_user,RT @Dima_Khatib: Al Jazeera is confirming that police in Egypt is using water cannons to disperse protesters  #JAN25 #Egypt #sidibouzid,2011-01-25 06:18:58,false,Dima_Khatib
yamenbousrih,normal_user,"RT:@houssini يا جمال قول لابوك، المصريين بيكرهوك""
""عسكر عسكر عسكر ليه، احنا يهود ولا ايه #jan25 http://yfrog.com/h2n3psvj #egypt #sidibouzid",2011-01-25 06:19:16,false,houssini
htrk,normal_user,RT @Dima_Khatib: مصر ، أم الدنيا ، تنتفض   #egypt #JAN25 #sidibouzid #arab,2011-01-25 06:23:13,false,Dima_Khatib
LissyNumber,normal_user,RT @Dima_Khatib: Al Jazeera is confirming that police in Egypt is using water cannons to disperse protesters  #JAN25 #Egypt #sidibouzid,2011-01-25 08:24:53,false,Dima_Khatib
tnunnamed,normal_user,لوووول RT @ahalaskar أول شخص يرى حسني مبارك في مطار جدة له ٥۰۰۰ دولار.. ريتويت لو سمحت #sidibouzid #yemen #Algeria #arab #egypt #Jan25,2011-01-25 08:28:17,false,ahalaskar
tumtum_eunuque,normal_user,RT @yassayari: RT @ahalaskar: أول شخص يرى حسني مبارك في مطار جدة له ٥۰۰۰ دولار.. ريتويت لو سمحت #sidibouzid #yemen #Algeria #arab #egypt ...,2011-01-25 08:28:59,false,yassayari
hayatAlmarbae,normal_user,RT @Dima_Khatib: Al Jazeera is confirming that police in Egypt is using water cannons to disperse protesters  #JAN25 #Egypt #sidibouzid,2011-01-25 08:44:21,false,Dima_Khatib
