screen_name,user_type,text,created_at,originator,replied_to
DrMoNajjar,normal_user,RT @MennaGamal: To access any blocked website in #Egypt go to ... Anonymouse.com and enter the website url #Jan25,2011-01-25 05:09:40,true,n/a
ahmedelgabri,normal_user,RT @MennaGamal: To access any blocked website in #Egypt go to ... Anonymouse.com and enter the website url #Jan25,2011-01-25 05:09:36,false,n/a
exiledsurfer,celeb,To Follow any blocked website in #egypt today about #jan25 go to http://j.mp/uaPMT Anonymouse.com and enter the website url  #anonymous,2011-01-25 04:54:08,false,n/a
Ali_eloll,normal_user,RT @theaja7: #Egypt #jan25 الان على الجريرة مباشر لقطات فيديو للمتظاهرين فى ميدان التحرير,2011-01-25 04:54:10,false,theaja7
prvcyovruld,normal_user,RT @exiledsurfer: To Follow any blocked website in #egypt today about #jan25 go to http://j.mp/uaPMT Anonymouse.com and enter the websit ...,2011-01-25 04:58:58,false,exiledsurfer
Peaceful_Anon,normal_user,RT @exiledsurfer: To Follow any blocked website in #egypt today about #jan25 go to http://j.mp/uaPMT Anonymouse.com and enter the websit ...,2011-01-25 04:59:42,false,exiledsurfer
Mohamed_0000,normal_user,RT @RamyRaoof: في المحلة الكبرى في ميدان الشون ما يقرب من 3000 متظاهر وسط كردون أمني http://bit.ly/gcNzzO #Jan25 #Egypt,2011-01-25 04:59:55,false,RamyRaoof
NahlaMohamed,normal_user,RT @RamyRaoof: جبهة الدفاع عن متظاهرى مصر: اعتداء قوات الأمن على المتظاهرين في 26 يوليو http://bit.ly/gcrzLJ #Jan25 #Egypt,2011-01-25 04:59:56,false,RamyRaoof
dracoola55,normal_user,RT @tololy: قشعر بدني: ثورة ثورة حتى النصر ثورة فكل شوارع مصر http://tinyurl.com/6yj4ph8  #Egypt #Jan25 #ArabProtest,2011-01-25 04:59:57,false,tololy
haniham,normal_user,RT @abanidrees: #Jan25 لحظة بلحظة: الأهالي ينضمون لمسيرة القوى السياسية بالمحلة والأعداد تتزايد للمئات http://ow.ly/3JLox #Egypt #25Jan  ...,2011-01-25 04:59:59,false,abanidrees
hadouta,normal_user,RT @demaghmak: الجزيرة عربي جايبة تغطية دلوقتي #Egypt #Jan25,2011-01-25 05:00:01,false,demaghmak
MohamedAlwakeel,normal_user,العدد في طنطا الآن بين ال700 والألف..! تمام جداً! #Egypt #Tanta #25jan,2011-01-25 05:04:26,false,n/a
MennaGamal,normal_user,To access any blocked website in #Egypt go to ... Anonymouse.com and enter the website url #Jan25,2011-01-25 05:09:12,false,n/a
gjmorley,normal_user,RT @MennaGamal: To access any blocked website in #Egypt go to ... Anonymouse.com and enter the website url #Jan25,2011-01-25 05:09:32,false,MennaGamal
francislambert,normal_user,RT @MennaGamal: To access any blocked website in #Egypt go to ... Anonymouse.com and enter the website url #Jan25,2011-01-25 05:15:16,false,MennaGamal
yaseralzayat,normal_user,RT @Khaled_Hussein: ♺ @Shorouk_News: #Jan25 #Egypt #EGYREVOLT #FreeEgypt إغلاق ميدان طلعت حرب بالكامل ومنع المواطنين من الانضمام إلى الم ...,2011-01-25 05:18:13,false,Khaled_Hussein
_Rahul_Gupta,normal_user,RT @MennaGamal: To access any blocked website in #Egypt go to ... Anonymouse.com and enter the website url #Jan25,2011-01-25 08:49:40,false,MennaGamal
