screen_name,user_type,text,created_at,originator,replied_to
HebaHadad,normal_user,RT @octavianasr: #Egypt #Jan25 RT @Moutaz_D TT @ayman_shweky Health Ministry Spoxperson confirms to Al-Hayat TV that 2 protesters died i ...,2011-01-25 12:05:22,true,octavianasr
HebaHadad,normal_user,RT @octavianasr: #Egypt #Jan25 RT @Moutaz_D TT @ayman_shweky Health Ministry Spoxperson confirms to Al-Hayat TV that 2 protesters died i ...,2011-01-25 12:05:22,false,n/a
MarcoMago,normal_user,"RT @Alshaheeed: القوى الوطنية تطالب المصريين بإعلان الاضراب العام بكرة وبعده، والنزول ومشاركة المعتصمين في الميدان العامة
#Jan25 #Egypt",2011-01-25 12:05:22,false,Alshaheeed
MarcoMago,normal_user,"RT @Alshaheeed: القوى الوطنية تطالب المصريين بإعلان الاضراب العام بكرة وبعده، والنزول ومشاركة المعتصمين في الميدان العامة
#Jan25 #Egypt",2011-01-25 12:05:22,false,n/a
hammametsou,normal_user,RT @octavianasr: #Egypt #Jan25 RT @Moutaz_D TT @ayman_shweky Health Ministry Spoxperson confirms to Al-Hayat TV that 2 protesters died i ...,2011-01-25 12:05:22,false,octavianasr
muneera92,normal_user,@SultanAlQassemi major fail !! why both aljazeera and alarabia r not covering whats happening now in Egypt !!!?,2011-01-25 12:05:22,false,SultanAlQassemi
muneera92,normal_user,@SultanAlQassemi major fail !! why both aljazeera and alarabia r not covering whats happening now in Egypt !!!?,2011-01-25 12:05:22,false,SultanAlQassemi
unforgiven_too,normal_user,RT @weddady: URGENT: REQUEST to ALL EUROPE & US tweeps on #Jan25 PLEASE ASK YOUR MEDIA TO COVER #EGYPT NOW,2011-01-25 12:05:24,false,n/a
unforgiven_too,normal_user,RT @weddady: URGENT: REQUEST to ALL EUROPE & US tweeps on #Jan25 PLEASE ASK YOUR MEDIA TO COVER #EGYPT NOW,2011-01-25 12:05:24,false,weddady
Radiya_Saud,normal_user,Ma3salama Mubarak ;) #egypt #jan25,2011-01-25 12:05:24,false,n/a
Radiya_Saud,normal_user,Ma3salama Mubarak ;) #egypt #jan25,2011-01-25 12:05:24,false,n/a
virtualactivism,normal_user,"As expected, criminals, gangs & who knows who r joining demonstrations and trying to destroy property. Demonstrators shunning them. #jan25",2011-01-25 12:05:25,false,n/a
pelargona,normal_user,RT @nayzek: RT @weddady: URGENT: REQUEST to ALL EUROPE & US tweeps on #Jan25 PLEASE ASK YOUR MEDIA TO COVER #EGYPT NOW (via @Khalilbm),2011-01-25 12:05:46,false,nayzek
superjan,normal_user,RT @weddady: URGENT: REQUEST to ALL EUROPE & US tweeps on #Jan25 PLEASE ASK YOUR MEDIA TO COVER #EGYPT NOW,2011-01-25 12:05:53,false,weddady
geoffreyhurst,normal_user,RT @bigrooster: RT @rikwes66: RT @weddady: URGENT: REQUEST to ALL EUROPE & US tweeps on #Jan25 PLEASE ASK YOUR MEDIA TO COVER #EGYPT NOW,2011-01-25 12:05:54,false,bigrooster
justjessamy,normal_user,RT @bigrooster: RT @rikwes66: RT @weddady: URGENT: REQUEST to ALL EUROPE & US tweeps on #Jan25 PLEASE ASK YOUR MEDIA TO COVER #EGYPT NOW,2011-01-25 12:06:12,false,bigrooster
WNOFAL,normal_user,RT @octavianasr: #Egypt #Jan25 RT @Moutaz_D TT @ayman_shweky Health Ministry Spoxperson confirms to Al-Hayat TV that 2 protesters died i ...,2011-01-25 12:06:16,false,octavianasr
eddy_terstall,normal_user,RT @Superjan: RT @weddady: URGENT: REQUEST to ALL EUROPE & US tweeps on #Jan25 PLEASE ASK YOUR MEDIA TO COVER #EGYPT NOW,2011-01-25 12:06:36,false,Superjan
casparterhorst,normal_user,RT @Superjan: RT @weddady: URGENT: REQUEST to ALL EUROPE & US tweeps on #Jan25 PLEASE ASK YOUR MEDIA TO COVER #EGYPT NOW,2011-01-25 12:06:43,false,Superjan
AlaaIsam,normal_user,"RT @virtualactivism: As expected, criminals, gangs & who knows who r joining demonstrations and trying to destroy property. Demonstrator ...",2011-01-25 12:06:46,false,virtualactivism
cremolafoam,normal_user,RT @weddady: URGENT: REQUEST to ALL EUROPE & US tweeps on #Jan25 PLEASE ASK YOUR MEDIA TO COVER #EGYPT NOW,2011-01-25 12:06:55,false,weddady
BabbleQ8,normal_user,RT @muneera92: @SultanAlQassemi major fail !! why both aljazeera and alarabia r not covering whats happening now in Egypt !!!?,2011-01-25 12:09:53,false,muneera92
muneera92,normal_user,@Dima_Khatib why is aljazeera not covering whats happening now in Egypt ??,2011-01-25 12:12:45,false,Dima_Khatib
nrodovsky,normal_user,RT @octavianasr: #Egypt #Jan25 RT @Moutaz_D TT @ayman_shweky Health Ministry Spoxperson confirms to Al-Hayat TV that 2 protesters died i ...,2011-01-25 12:20:55,false,octavianasr
