screen_name,user_type,text,created_at,originator,replied_to
c3ntaur,normal_user,RT @octavianasr: RT @scarfacejo: This is what a #social revolution looks like #jan25 #egypt #socialmedia #twitter #facebook http://yfrog ...,2011-01-25 11:54:11,true,octavianasr
ismaielo,normal_user,RT @scarfacejo: This is what a #social revolution looks like #jan25 #egypt #socialmedia #twitter #facebook http://yfrog.com/h4nejtj,2011-01-25 11:58:46,false,n/a
okrieger,normal_user,RT @scarfacejo: This is what a #social revolution looks like #jan25 #egypt #socialmedia #twitter #face... http://bit.ly/fupvVP @okrieger,2011-01-25 11:59:16,false,scarfacejo
socialmediascan,normal_user,RT  RT @scarfacejo: This is what a #social revolution looks like #jan25 #egypt #socialmedia #twitter #facebook http… http://goo.gl/fb/A6xu6,2011-01-25 11:59:21,false,scarfacejo
syriangavroche,normal_user,"الحرّية تتكلّم مصري دلوقتي يا جدعان, تعيشي يا مصر يمّة !!!  #Jan25 #Egypt",2011-01-25 11:59:21,false,n/a
socialmediascan,normal_user,RT  RT @scarfacejo: This is what a #social revolution looks like #jan25 #egypt #socialmedia #twitter #facebook http… http://goo.gl/fb/KomF1,2011-01-25 11:59:22,false,scarfacejo
gulfboy143,normal_user,RT @alaa: this is what revolution looks like  http://twitpic.com/3tca74 #jan25,2011-01-25 12:00:31,false,alaa
SKAgnozzo,normal_user,RT @alaa: this is what revolution looks like  http://twitpic.com/3tca74 #jan25,2011-01-25 12:02:04,false,alaa
theartofweb,normal_user,RT @scarfacejo: This is what a #social revolution looks like:  http://yfrog.com/h4nejtj #Jan25 #Egypt,2011-01-25 12:03:24,false,scarfacejo
AJassim,normal_user,RT @Nabeelrajab: كل التضامن والدعم من نشطاء حقوق الانسان في البحرين والخليج لنضال وحراك شعب مصر لنيل الديمقراطية واحترام حقوق الانسان #J ...,2011-01-25 12:03:26,false,Nabeelrajab
marinamotas,normal_user,RT @octavianasr: RT @scarfacejo: This is what a #social revolution looks like #jan25 #egypt #socialmedia #twitter #facebook http://yfrog ...,2011-01-25 12:04:17,false,octavianasr
janlindgren,normal_user,RT @scarfacejo: This is what a #social revolution looks like: http://yfrog.com/h4nejtj #Jan25 #Egypt,2011-01-25 12:05:35,false,scarfacejo
skaramist,normal_user,RT @scarfacejo: This is what a #social revolution looks like #jan25 #egypt #socialmedia #twitter #facebook http://yfrog.com/h4nejtj,2011-01-25 12:06:17,false,n/a
Opassande,normal_user,RT @janlindgren: RT @scarfacejo: This is what a #social revolution looks like: http://yfrog.com/h4nejtj #Jan25 #Egypt,2011-01-25 12:06:26,false,janlindgren
FM_DAM,normal_user,RT @alaa: this is what revolution looks like  http://twitpic.com/3tca74 #jan25,2011-01-25 12:06:33,false,alaa
FrankenTan,normal_user,RT @janlindgren: RT @scarfacejo: This is what a #social revolution looks like: http://yfrog.com/h4nejtj #Jan25 #Egypt,2011-01-25 12:08:56,false,janlindgren
hammametsou,normal_user,RT @octavianasr: RT @scarfacejo: This is what a #social revolution looks like #jan25 #egypt #socialmedia #twitter #facebook http://yfrog ...,2011-01-25 12:12:31,false,octavianasr
wasime,normal_user,RT @scarfacejo: This is what a #social revolution looks like: http://yfrog.com/h4nejtj #Jan25 #Egypt,2011-01-25 12:13:21,false,scarfacejo
NaderHaddad,normal_user,Impressive!! RT @octavianasr RT @scarfacejo: This is what a #social revolution looks like #jan25 #egypt http://yfrog.com/h4nejtj,2011-01-25 12:13:26,false,n/a
Irant,normal_user,RT @octavianasr: RT @scarfacejo: This is what a #social revolution looks like #jan25 #egypt #socialmedia... http://yfrog.com/h4nejtj,2011-01-25 12:14:11,false,octavianasr
elsymanzanares,normal_user,RT @Irant: RT @octavianasr: RT @scarfacejo: This is what a #social revolution looks like #jan25 #egypt #socialmedia... http://yfrog.com/ ...,2011-01-25 12:14:30,false,Irant
afifa80,normal_user,RT @NaderHaddad: Impressive!! RT @octavianasr RT @scarfacejo: This is what a #social revolution looks like #jan25 #egypt http://yfrog.co ...,2011-01-25 12:14:40,false,NaderHaddad
rodyredo,normal_user,RT @wasime: RT @scarfacejo: This is what a #social revolution looks like: http://yfrog.com/h4nejtj #Jan25 #Egypt,2011-01-25 12:15:03,false,wasime
bahebakyagaza,normal_user,RT @octavianasr: RT @scarfacejo: This is what a #social revolution looks like #jan25 #egypt #socialmedia #twitter #facebook http://yfrog ...,2011-01-25 12:15:08,false,octavianasr
JohnitoBlog,normal_user,RT @NaderHaddad: Impressive!! RT @octavianasr RT @scarfacejo: This is what a #social revolution looks like #jan25 #egypt http://yfrog.co ...,2011-01-25 12:19:39,false,NaderHaddad
VriendKlei,normal_user,RT @NaderHaddad: Impressive!! RT @octavianasr RT @scarfacejo: This is what a #social revolution looks like #jan25 #egypt http://yfrog.co ...,2011-01-25 12:19:59,false,NaderHaddad
MalibuRumBarbie,normal_user,RT @alaa: this is what revolution looks like  http://twitpic.com/3tca74 #jan25,2011-01-25 12:27:01,false,alaa
