screen_name,user_type,text,created_at,originator,replied_to
ProtestWatch,normal_user,#Protest New Tunisian government could be announced Monday: Human rights groups and unions have said mo... http://bit.ly/eUD1fX #Tunisia,2011-01-16 22:36:26,true,n/a
LondonSearch,normal_user,via @stillsafe: New Tunisian government could be announced Monday http://is.gd/MiD7Po,2011-01-16 22:38:10,false,n/a
global_news_now,normal_user,New Tunisian government could be announced Monday - CNN International http://bit.ly/huwX6s,2011-01-16 22:39:58,false,n/a
MultibaULTD,normal_user,"New Tunisian government could be announced Monday: Tunis, Tunisia (CNN) -- A new Tunisian government could be an... http://bit.ly/ig0AxI",2011-01-16 22:42:26,false,n/a
Streathampark,normal_user,RT @LondonSearch: via @stillsafe: New Tunisian government could be announced Monday http://is.gd/MiD7Po,2011-01-16 22:43:45,false,LondonSearch
grntgr,normal_user,#teamfollowback New Tunisian government could be announced Monday: A new Tunisian government could be a... http://bit.ly/g2JEJH #500aday,2011-01-16 23:05:23,false,n/a
PatateVertigo,normal_user,New Tunisian government could be announced Monday http://bit.ly/g2JEJH #CNN #News,2011-01-16 23:05:23,false,n/a
M24NewsMedia,normal_user,LATEST: New Tunisian government could be announced Monday: A new Tunisian government could be anno... http://bit.ly/g2JEJH #uknews #news,2011-01-16 23:05:25,false,n/a
ddusworld,normal_user,CNN.com :- New Tunisian government could be announced Monday: A new Tunisian government could be announced Monda... http://bit.ly/g2JEJH,2011-01-16 23:05:25,false,n/a
OverloadNews,normal_user,Overload News New Tunisian government could be announced Monday - CNN International: Washington PostNew Tunisian... http://bit.ly/h8hvqB,2011-01-16 23:13:38,false,n/a
DaisyMartinez_u,normal_user,New Tunisian government could be announced Monday http://edition.cnn.com/2011/WORLD/africa/01/17/tunisia.protests/?hpt=T2,2011-01-16 23:32:25,false,n/a
News_Auto_Feed,normal_user,[CNN World News] New Tunisian government could be announced Monday: A new Tunisian government could be announced... http://bit.ly/fTvNmv,2011-01-16 23:34:13,false,n/a
NewsTitan,normal_user,"[CNN] New Tunisian government could be announced Monday: A new Tunisian government could be announced Monday, on... http://bit.ly/fTvNmv",2011-01-16 23:34:13,false,n/a
globalnews4u,normal_user,New Tunisian government could be announced Monday http://bit.ly/epDk1f,2011-01-16 23:34:13,false,n/a
realtime_world,normal_user,New Tunisian government could be announced Monday - CNN International : http://bit.ly/dUY8XC,2011-01-16 23:45:05,false,n/a
BuyTacticalGear,normal_user,New Tunisian government could be announced Monday http://bit.ly/eFgPfh,2011-01-17 00:02:40,false,n/a
ChloeAButterfly,normal_user,New Tunisian government could be announced Monday http://tinyurl.com/6x99d6l,2011-01-17 00:02:46,false,n/a
back2lifeinc,normal_user,@Back2LifeInc New Tunisian government could be announced Monday: A new Tunisian unity government could be announ... http://bit.ly/hCARfy,2011-01-17 00:02:47,false,back2lifeinc
bigmoneyptc,normal_user,New Tunisian government could be announced Monday http://bit.ly/hCARfy www.BigMoneyClix.com,2011-01-17 00:02:48,false,n/a
News_Maker_2010,normal_user,New Tunisian government could be announced Monday: A new Tunisian unity government could be announced Mond... http://tinyurl.com/6x99d6l,2011-01-17 00:02:49,false,n/a
umberto669,normal_user,New Tunisian government could be announced Monday: A new Tunisian unity government could be announce... http://bit.ly/hCARfy #tweet4ywca,2011-01-17 00:02:49,false,n/a
affiliateimpire,normal_user,New Tunisian government could be announced Monday: A new Tunisian unity government could be announced Mond... http://tinyurl.com/6x99d6l,2011-01-17 00:02:50,false,n/a
SmittyTalk,normal_user,New Tunisian government could be announced Monday: A new Tunisian unity government could be announced Mond... http://tinyurl.com/6x99d6l,2011-01-17 00:02:50,false,n/a
MIKES_WEB_PAGE,normal_user,CNN- New Tunisian government could be announced Monday: A new Tunisian unity government could be... http://bit.ly/hCARfy @mikes_web_page,2011-01-17 00:06:01,false,n/a
suandi,normal_user,New Tunisian government could be announced Monday: A new Tunisian unity government could be announced Mon... http://bit.ly/hCARfy #sfeed,2011-01-17 00:06:01,false,n/a
Newswatcher89,normal_user,New Tunisian government could be announced Monday http://bit.ly/hCARfy #tcot #p2 #news,2011-01-17 00:06:02,false,n/a
sponser_sponser,normal_user,New Tunisian government could be announced Monday http://bit.ly/hCARfy,2011-01-17 00:06:02,false,n/a
MLSbl0g,normal_user,@MLSbl0g New Tunisian government could be announced Monday: A new Tunisian unity government could be an... http://bit.ly/hCARfy #MLSblog,2011-01-17 00:06:03,false,MLSbl0g
Tharwacolamus,normal_user,New Tunisian government could be announced Monday - CNN.com - http://goo.gl/cVK1h #sidibouzid,2011-01-17 00:07:18,false,n/a
OverloadNews,normal_user,Overload News New Tunisian government could be announced Monday: A new Tunisian unity government could be announ... http://bit.ly/hCARfy,2011-01-17 00:14:30,false,n/a
alinadelea,normal_user,New Tunisian Government Could be Announced Monday http://is.gd/w9Fq1O #Tunisia #Tunis,2011-01-17 00:24:45,false,n/a
MDDIGITALGOODS,normal_user,New Tunisian government could be announced Monday http://bit.ly/ijdYID,2011-01-17 00:28:55,false,n/a
JulySmith77,normal_user,New Tunisian government could be announced Monday - CNN.com: New Tunisian government could be announced Monday: ... http://bit.ly/f9A48u,2011-01-17 00:29:46,false,n/a
worldnewsguide,normal_user,"New Tunisian government could be announced Monday: Tunis, Tunisia (CNN) -- A new Tunisian government could be an... http://bit.ly/h2WHiO",2011-01-17 00:29:55,false,n/a
jessiesrbukovic,normal_user,New Tunisian government could be announced Monday: A new Tunisian unity government could be… http://goo.gl/fb/VVF49,2011-01-17 00:30:26,false,n/a
jayelevyfdnews,normal_user,New Tunisian government could be announced Monday http://goo.gl/fb/XvNaP,2011-01-17 00:30:45,false,n/a
litesgod,normal_user,"New Tunisian government could be announced Monday: A new Tunisian unity government could be announced Monday, a day… http://goo.gl/fb/y0d87",2011-01-17 00:31:16,false,n/a
s0ngt0day,normal_user,"20 New Tunisian government could be announced Monday - CNN International: *Tunis, Tunisia (CNN)* -- A new Tun... http://bit.ly/hl1sni 20",2011-01-17 00:41:21,false,n/a
business_matt,normal_user,"New Tunisian government could be announced Monday: Tunis, Tunisia (CNN) -- A new Tunisian government could... http://tinyurl.com/5sfoavf",2011-01-17 00:47:49,false,n/a
cloudplusnews,normal_user,New Tunisian government could be announced Monday http://tinyurl.com/6dkrexg,2011-01-17 00:49:41,false,n/a
codeaweb,normal_user,RT @USArmyAfrica CNN: New Tunisian government could be announced Monday http://bit.ly/ftvvfQ #Africa #AFRICOM . via @tweetbeat,2011-01-17 04:09:07,false,USArmyAfrica
pelao_ale,normal_user,"Tunisians await new unity government after clashes: A new Tunisian unity government could be announced Monday, a... http://bit.ly/hSQAGc",2011-01-17 04:29:33,false,n/a
CNNInternatDesk,normal_user,New Tunisian government could be announced Monday  http://bit.ly/e8Aw44,2011-01-17 05:56:23,false,n/a
