screen_name,user_type,text,created_at,originator,replied_to
LiberateTunisia,normal_user,خطير جدا / الغنوشي مايزال باتصال ببن علي   #SidiBouzid #Tunisie #Tunisia GHANOUCHI STILL REPORTING TO BEN ALI PLZ RT  http://goo.gl/cTkd3,2011-01-16 18:01:28,true,n/a
oshaokhtmeligi,blogger,RT @LiberateTunisia: خطير جدا / الغنوشي مايزال باتصال ببن علي   #SidiBouzid #Tunisie #Tunisia GHANOUCHI STILL REPORTING TO BEN ALI PLZ R ...,2011-01-16 18:03:37,false,LiberateTunisia
orthotox,normal_user,RT @LiberateTunisia: خطير جدا / الغنوشي مايزال باتصال ببن علي   #SidiBouzid #Tunisie #Tunisia GHANOUCHI STILL REPORTING TO BEN ALI PLZ R ...,2011-01-16 18:03:54,false,LiberateTunisia
FokAlaTounis,normal_user,RT @LiberateTunisia: خطير جدا / الغنوشي مايزال باتصال ببن علي   #SidiBouzid #Tunisie #Tunisia GHANOUCHI STILL REPORTING TO BEN ALI PLZ R ...,2011-01-16 18:15:25,false,LiberateTunisia
harvarddr,normal_user,RT @LiberateTunisia: خطير جدا / الغنوشي مايزال باتصال ببن علي   #SidiBouzid #Tunisie #Tunisia GHANOUCHI STILL REPORTING TO BEN ALI PLZ R ...,2011-01-16 18:17:22,false,LiberateTunisia
LiberateTunisia,normal_user,PLZ RT @nawaat خطير جدا / الغنوشي مايزال باتصال ببن علي #SidiBouzid #Tunisia GHANOUCHI STILL REPORTING TO BEN ALI http://goo.gl/cTkd3,2011-01-16 18:29:40,false,nawaat
oshaokhtmeligi,blogger,RT @LiberateTunisia: PLZ RT @nawaat خطير جدا / الغنوشي مايزال باتصال ببن علي #SidiBouzid #Tunisia GHANOUCHI STILL REPORTING TO BEN ALI h ...,2011-01-16 18:30:03,false,LiberateTunisia
LiberateTunisia,normal_user,PLZ RT @Dima_Khatib   خطير جدا / الغنوشي مايزال باتصال ببن علي #SidiBouzid #Tunisia GHANOUCHI STILL REPORTING TO BEN ALI http://goo.gl/cTkd3,2011-01-16 18:34:38,false,n/a
American_Eye,normal_user,RT @LiberateTunisia: PLZ RT @Dima_Khatib   خطير جدا / الغنوشي مايزال باتصال ببن علي #SidiBouzid #Tunisia GHANOUCHI STILL REPORTING TO BE ...,2011-01-16 18:35:12,false,LiberateTunisia
maimnasser,normal_user,RT @LiberateTunisia: PLZ RT @Dima_Khatib   خطير جدا / الغنوشي مايزال باتصال ببن علي #SidiBouzid #Tunisia GHANOUCHI STILL REPORTING TO BE ...,2011-01-16 18:35:44,false,LiberateTunisia
FokAlaTounis,normal_user,RT @LiberateTunisia: PLZ RT @Dima_Khatib   خطير جدا / الغنوشي مايزال باتصال ببن علي #SidiBouzid #Tunisia GHANOUCHI STILL REPORTING TO BE ...,2011-01-16 18:40:27,false,LiberateTunisia
bouthainalabib,normal_user,RT @LiberateTunisia: PLZ RT @Dima_Khatib   خطير جدا / الغنوشي مايزال باتصال ببن علي #SidiBouzid #Tunisia GHANOUCHI STILL REPORTING TO BE ...,2011-01-16 18:47:22,false,LiberateTunisia
Voiceoftunisia,normal_user,RT @LiberateTunisia: PLZ RT @nawaat خطير جدا / الغنوشي مايزال باتصال ببن علي #SidiBouzid #Tunisia GHANOUCHI STILL REPORTING TO BEN ALI h ...,2011-01-16 18:48:18,false,LiberateTunisia
thecoffinman,normal_user,RT @LiberateTunisia: PLZ RT @Dima_Khatib   خطير جدا / الغنوشي مايزال باتصال ببن علي #SidiBouzid #Tunisia GHANOUCHI STILL REPORTING TO BE ...,2011-01-16 19:45:30,false,LiberateTunisia
waelsalem,normal_user,RT @LiberateTunisia: خطير جدا / الغنوشي مايزال باتصال ببن علي   #SidiBouzid #Tunisie #Tunisia GHANOUCHI STILL REPORTING TO BEN ALI PLZ R ...,2011-01-16 19:50:46,false,LiberateTunisia
diceylee808,normal_user,RT @LiberateTunisia: خطير جدا / الغنوشي مايزال باتصال ببن علي   #SidiBouzid #Tunisie #Tunisia GHANOUCHI STILL REPORTING TO BEN ALI PLZ R ...,2011-01-16 19:51:37,false,LiberateTunisia
waelsalem,normal_user,RT @LiberateTunisia: PLZ RT @nawaat خطير جدا / الغنوشي مايزال باتصال ببن علي #SidiBouzid #Tunisia GHANOUCHI STILL REPORTING TO BEN ALI h ...,2011-01-16 19:52:06,false,LiberateTunisia
FokAlaTounis,normal_user,RT @LiberateTunisia: PLZ RT @nawaat خطير جدا / الغنوشي مايزال باتصال ببن علي #SidiBouzid #Tunisia GHANOUCHI STILL REPORTING TO BEN ALI h ...,2011-01-16 19:55:08,false,LiberateTunisia
Jezabeldiablo,normal_user,RT @LiberateTunisia: PLZ RT @Dima_Khatib   خطير جدا / الغنوشي مايزال باتصال ببن علي #SidiBouzid #Tunisia GHANOUCHI STILL REPORTING TO BE ...,2011-01-16 20:21:16,false,LiberateTunisia
HerrKnochen,normal_user,RT @LiberateTunisia: PLZ RT @Dima_Khatib   خطير جدا / الغنوشي مايزال باتصال ببن علي #SidiBouzid #Tunisia GHANOUCHI STILL REPORTING TO BE ...,2011-01-16 20:56:30,false,LiberateTunisia
ashraf9999,normal_user,RT @LiberateTunisia: PLZ RT @Dima_Khatib   خطير جدا / الغنوشي مايزال باتصال ببن علي #SidiBouzid #Tunisia GHANOUCHI STILL REPORTING TO BE ...,2011-01-16 21:10:40,false,LiberateTunisia
Wikileaksfan1,normal_user,RT @LiberateTunisia: PLZ RT @Dima_Khatib   خطير جدا / الغنوشي مايزال باتصال ببن علي #SidiBouzid #Tunisia GHANOUCHI STILL REPORTING TO BE ...,2011-01-16 21:10:47,false,LiberateTunisia
