relevant_percent_user_gets_retweeted,irrelevant_total,followers_percentile,relevant_user_gets_retweeted,created_at,screen_name,relevant_percent_original_tweets,irrelevant_percent_user_retweets,relevant_user_retweets,friends_count,irrelevant_percent_user_gets_retweeted,relevant_total,friends_percentile,irrelevant_percent_original_tweets,irrelevant_user_gets_retweeted,statuses_count,relevant_percent_user_retweets,irrelevant_user_retweets,followers_count,statuses_percentile
n/a,4,0.929639470667917,"",2009-12-31 11:19:29,thawrah,n/a,0.0,"",1159,0.5,n/a,0.929639470667917,1.0,2,32228,n/a,0,1698,0.929639470667917
0.646258503401361,212,0.825674690007294,95,2009-12-06 12:27:00,reemabdellatif,1.0,0.0,0,300,0.655660377358491,147,0.825648640200062,1.0,139,2093,0.0,0,712,0.825648640200062
n/a,25,0.977519016359279,"",2009-04-30 07:52:19,jnoubiyeh,n/a,0.0,"",166,1.0,n/a,0.977519016359279,1.0,25,4258,n/a,0,4727,0.977519016359279
0.578947368421053,61,0.96694279462332,11,2011-01-16 23:27:33,arabrevolution,1.0,0.0,0,137,0.524590163934426,19,0.96694279462332,1.0,32,2801,0.0,0,3246,0.96694279462332
1.0,34,0.978300510576222,2,2009-02-12 21:13:12,habibh,1.0,0.0,0,797,0.764705882352941,2,0.978300510576222,1.0,26,4631,0.0,0,4883,0.978300510576222
1.0,65,0.991872460143795,1,2009-04-30 10:48:51,almasryalyoum_a,1.0,0.0,0,64,1.0,1,0.991872460143795,1.0,65,9278,0.0,0,13637,0.991872460143795
0.662921348314607,296,0.952172553923101,59,2009-06-10 21:25:23,kalimakhus,1.0,0.0,0,1152,0.597972972972973,89,0.952172553923101,1.0,177,57442,0.0,0,2362,0.952172553923101
0.960526315789474,9,0.991429613420861,73,2010-04-27 14:59:43,dostornews,1.0,0.0,0,3,1.0,76,0.991429613420861,1.0,9,12867,0.0,0,12670,0.991429613420861
n/a,n/a,0.970381369177868,"",2010-10-15 00:48:57,salmaeldaly,n/a,n/a,"",465,n/a,n/a,0.970381369177868,n/a,"",8548,n/a,"",3570,0.970381369177868
0.763157894736842,323,0.803584453475044,29,2010-10-28 13:53:44,minanaguib90,1.0,0.0,0,153,0.368421052631579,38,0.803610503282276,1.0,119,6752,0.0,0,615,0.803610503282276
n/a,58,0.985907054287798,"",2009-07-01 00:18:13,alialdafiri,n/a,0.0,"",82,0.172413793103448,n/a,0.985907054287798,1.0,10,2360,n/a,0,7291,0.985907054287798
1.0,19,0.979681150359487,2,2006-09-04 00:18:12,ahmed,1.0,0.0,0,1049,0.842105263157895,2,0.979681150359487,1.0,16,5703,0.0,0,5113,0.979681150359487
0.794871794871795,233,0.937714910909659,31,2009-05-14 14:35:40,demaghmak,1.0,0.0,0,125,0.746781115879828,39,0.937714910909659,1.0,174,8200,0.0,0,1903,0.937714910909659
n/a,n/a,0.964311764092946,"",2007-05-09 20:24:18,salamander,n/a,n/a,"",373,n/a,n/a,0.964311764092946,n/a,"",6826,n/a,"",3042,0.964311764092946
n/a,n/a,0.942586224861936,"",2007-11-17 01:41:19,tarawnah,n/a,n/a,"",253,n/a,n/a,0.942586224861936,n/a,"",6284,n/a,"",2041,0.942586224861936
