screen_name,relevant_total,irrelevant_total,friends_count,friends_percentile,followers_count,followers_percentile,statuses_count,statuses_percentile,created_at,relevant_user_gets_retweeted,relevant_user_retweets,relevant_percent_user_gets_retweeted,relevant_percent_user_retweets,irrelevant_user_gets_retweeted,irrelevant_user_retweets,irrelevant_percent_user_gets_retweeted,irrelevant_percent_user_retweets
AliAldafiri,1,48,82,0.989396014668846,7291,0.989396014668846,2360,0.989396014668846,2009-07-01 00:18:13,1,0,1.0,0.0,3,0,0.0625,0.0
SBZ_news,65,158,7,0.952944815093006,2148,0.952944815093006,3905,0.952944815093006,2010-12-27 11:17:36,57,0,0.876923076923077,0.0,70,0,0.443037974683544,0.0
Emnabenjemaa,n/a,n/a,458,0.973490036672116,3386,0.973490036672116,9975,0.973490036672116,2009-05-10 18:33:20,"","",n/a,n/a,"","",n/a,n/a
ibnkafka,30,72,1919,0.962046569168913,2543,0.962046569168913,30110,0.962046569168913,2008-03-29 12:40:21,25,0,0.833333333333333,0.0,62,0,0.861111111111111,0.0
HendSabry,2,17,272,0.983696372553351,5107,0.983696372553351,748,0.983696372553351,2009-06-16 22:51:44,2,0,1.0,0.0,13,0,0.764705882352941,0.0
ayman_nour,n/a,15,1557,0.99169354482393,8969,0.99169354482393,2202,0.99169354482393,2009-10-08 16:32:44,"","",n/a,n/a,3,0,0.2,0.0
balooot,n/a,21,89,0.987628683780321,6565,0.987628683780321,10747,0.987628683780321,2010-08-18 02:34:43,"","",n/a,n/a,4,0,0.19047619047619,0.0
benmhennilina,14,17,417,0.957318959042107,2337,0.957318959042107,11091,0.957318959042107,2010-04-08 11:32:05,10,0,0.714285714285714,0.0,6,0,0.352941176470588,0.0
alahmarim,n/a,n/a,112,0.981929041664826,4706,0.981929041664826,1016,0.981929041664826,2010-01-15 07:28:52,"","",n/a,n/a,"","",n/a,n/a
Almatrafi,n/a,136,48,0.980250077320726,4440,0.980250077320726,5986,0.980250077320726,2009-08-15 23:07:28,"","",n/a,n/a,58,0,0.426470588235294,0.0
alzaid,n/a,45,1041,0.983431272920072,5034,0.983431272920072,18125,0.983431272920072,2008-04-23 09:56:48,"","",n/a,n/a,12,0,0.266666666666667,0.0
