relevant_percent_user_gets_retweeted,irrelevant_total,followers_percentile,relevant_user_gets_retweeted,created_at,screen_name,relevant_percent_original_tweets,irrelevant_percent_user_retweets,relevant_user_retweets,friends_count,irrelevant_percent_user_gets_retweeted,relevant_total,friends_percentile,irrelevant_percent_original_tweets,irrelevant_user_gets_retweeted,statuses_count,relevant_percent_user_retweets,irrelevant_user_retweets,followers_count,statuses_percentile
0.333333333333333,10,0.953136396790664,1,2008-10-07 02:28:49,mar3e,1.0,0.0,0,1088,0.5,3,0.953136396790664,1.0,5,24356,0.0,0,2398,0.953136396790664
0.333333333333333,10,0.953136396790664,1,2008-10-07 02:28:49,mar3e,1.0,0.0,0,1088,0.5,3,0.953136396790664,1.0,5,24356,0.0,0,2398,0.953136396790664
n/a,n/a,0.988876732312181,"",2007-03-22 18:41:12,alaa,n/a,n/a,"",348,n/a,n/a,0.988876732312181,n/a,"",33201,n/a,"",9269,0.988876732312181
n/a,3,0.969756173804314,"",2008-06-07 12:01:01,ifikra,n/a,0.0,"",595,1.0,n/a,0.969756173804314,1.0,3,6874,n/a,0,3511,0.969756173804314
1.0,64,0.988746483276024,2,2009-03-06 15:52:00,RamyRaoof,1.0,0.0,0,112,0.96875,2,0.988746483276024,1.0,62,9430,0.0,0,9108,0.988746483276024
0.8,28,0.987860789830155,4,2009-03-07 12:35:22,Ghonim,1.0,0.0,0,289,0.857142857142857,5,0.987860789830155,1.0,24,3981,0.0,0,8559,0.987860789830155
0.75,198,0.980202146504116,36,2008-06-27 08:57:04,weddady,1.0,0.0,0,556,0.555555555555556,48,0.980202146504116,1.0,110,30469,0.0,0,5236,0.980202146504116
n/a,n/a,0.537746170678337,"",2008-08-22 14:47:42,wsaqaf,n/a,n/a,"",8,n/a,n/a,0.537694071063874,n/a,"",27,n/a,"",138,0.537694071063874
0.333333333333333,26,0.968115035948734,2,2009-03-18 19:55:39,justimage,1.0,0.0,0,138,0.576923076923077,6,0.968115035948734,1.0,15,2805,0.0,0,3342,0.968115035948734
0.615384615384615,112,0.958658955923726,56,2007-03-28 04:31:51,joshmull,1.0,0.0,0,2126,0.571428571428571,91,0.958658955923726,1.0,64,12365,0.0,0,2667,0.958658955923726
0.444444444444444,138,0.966083150984683,8,2007-02-01 18:17:41,ircpresident,1.0,0.0,0,827,0.340579710144928,18,0.966083150984683,1.0,47,22668,0.0,0,3180,0.966083150984683
1.0,233,0.990517870167761,41,2007-10-21 08:37:59,3arabawy,1.0,0.0,0,351,0.92274678111588,41,0.990517870167761,1.0,215,28986,0.0,0,11189,0.990517870167761
0.342857142857143,168,0.690919037199125,24,2011-01-01 16:58:50,AzizaSami,1.0,0.0,0,101,0.404761904761905,70,0.690919037199125,1.0,68,2266,0.0,0,318,0.690919037199125
n/a,n/a,n/a,"",n/a,H_Eid,n/a,n/a,"",n/a,n/a,n/a,n/a,n/a,"",n/a,n/a,"",n/a,n/a
0.921052631578947,458,0.984265916432218,105,2007-01-06 21:21:50,Zeinobia,1.0,0.0,0,2974,0.709606986899563,114,0.984265916432218,1.0,325,34495,0.0,0,6674,0.984265916432218
0.972222222222222,4,0.986922996769824,35,2009-05-15 07:49:52,ianinegypt,1.0,0.0,0,100,1.0,36,0.986922996769824,1.0,4,1207,0.0,0,7831,0.986922996769824
0.568627450980392,151,0.876081067000104,29,2007-11-29 22:55:26,mtwfeeq,1.0,0.0,0,247,0.311258278145695,51,0.876081067000104,1.0,47,25408,0.0,0,1027,0.876081067000104
n/a,n/a,n/a,"",n/a,faroukadel,n/a,n/a,"",n/a,n/a,n/a,n/a,n/a,"",n/a,n/a,"",n/a,n/a
0.652173913043478,11,0.944696259247682,15,2009-06-26 13:42:46,tarekshalaby,1.0,0.0,0,144,0.454545454545455,23,0.944696259247682,1.0,5,4444,0.0,0,2090,0.944696259247682
0.75,23,0.973246847973325,6,2007-12-11 10:02:37,Sarahcarr,1.0,0.0,0,362,0.521739130434783,8,0.973246847973325,1.0,12,8575,0.0,0,3923,0.973246847973325
n/a,68,0.976919870792956,"",2010-06-26 12:44:20,BloggerSeif,n/a,0.0,"",1280,0.0882352941176471,n/a,0.976919870792956,1.0,6,12528,n/a,0,4588,0.976919870792956
0.690909090909091,50,0.985412107950401,76,2007-07-15 16:20:35,monasosh,1.0,0.0,0,198,0.5,110,0.985412107950401,1.0,25,7851,0.0,0,7165,0.985412107950401
0.769230769230769,13,0.906663540689799,10,2009-01-24 13:35:19,naglarzk,1.0,0.0,0,170,0.692307692307692,13,0.906663540689799,1.0,9,3170,0.0,0,1344,0.906663540689799
0.6,66,0.907340835677816,3,2009-03-28 21:39:39,ShereefAbbas,1.0,0.0,0,242,0.212121212121212,5,0.907340835677816,1.0,14,2680,0.0,0,1350,0.907340835677816
0.909090909090909,30,0.970876315515265,10,2007-03-14 17:47:53,wael,1.0,0.0,0,998,0.666666666666667,11,0.970876315515265,1.0,20,14680,0.0,0,3618,0.970876315515265
1.0,8,0.975122434093988,2,2008-04-23 16:57:21,jonjensen,1.0,0.0,0,107,0.5,2,0.975122434093988,1.0,4,1766,0.0,0,4260,0.975122434093988
0.76,2,0.888298426591643,19,2009-06-07 15:55:10,3effat,1.0,0.0,0,195,0.0,25,0.888298426591643,1.0,0,2019,0.0,0,1138,0.888298426591643
0.680851063829787,169,0.975174533708451,64,2007-03-22 19:01:24,manal,1.0,0.0,0,238,0.627218934911243,94,0.975174533708451,1.0,106,5932,0.0,0,4262,0.975174533708451
0.888888888888889,64,0.812024591018026,24,2007-04-24 07:09:31,estr4ng3d,1.0,0.0,0,95,0.796875,27,0.812024591018026,1.0,51,2095,0.0,0,650,0.812024591018026
0.0,7,0.8975461081588,0,2009-11-18 02:04:00,RiverDryFilm,1.0,0.0,0,222,0.428571428571429,1,0.897572157966031,1.0,3,826,0.0,0,1237,0.897572157966031
n/a,n/a,0.974549338334896,"",2008-12-28 16:41:39,beleidy,n/a,n/a,"",166,n/a,n/a,0.974549338334896,n/a,"",6504,n/a,"",4156,0.974549338334896
0.888888888888889,155,0.992185057830572,16,2007-03-25 10:58:09,waelabbas,1.0,0.0,0,238,0.767741935483871,18,0.992185057830572,1.0,119,45305,0.0,0,14562,0.992185057830572
n/a,n/a,0.927972283005106,"",2010-03-26 13:16:17,DannyRamadan,n/a,n/a,"",96,n/a,n/a,0.927972283005106,n/a,"",862,n/a,"",1662,0.927972283005106
0.714285714285714,6,0.952250703344795,10,2009-05-12 23:05:00,Linaattalah,1.0,0.0,0,144,0.5,14,0.952250703344795,1.0,3,1649,0.0,0,2366,0.952250703344795
0.857142857142857,72,0.96913097843076,36,2010-01-04 06:09:28,mfatta7,1.0,0.0,0,427,0.666666666666667,42,0.96913097843076,1.0,48,17473,0.0,0,3458,0.96913097843076
0.666666666666667,25,0.941492132958216,2,2007-01-05 00:37:53,gr33ndata,1.0,0.0,0,883,0.52,3,0.941492132958216,1.0,13,15924,0.0,0,2007,0.941492132958216
0.5,78,0.81976138376576,14,2010-05-18 09:59:41,AhmedDarweesh,1.0,0.0,0,1027,0.307692307692308,28,0.819787433572992,1.0,24,2416,0.0,0,685,0.819787433572992
n/a,2,0.853678232781077,"",2008-11-03 15:59:01,muiz,n/a,0.0,"",38,0.0,n/a,0.853678232781077,1.0,0,14078,n/a,0,864,0.853678232781077
0.875,159,0.934745232885277,14,2009-01-08 08:34:38,litfreak,1.0,0.0,0,444,0.509433962264151,16,0.934745232885277,1.0,81,10705,0.0,0,1824,0.934745232885277
0.0,13,0.963868917370011,0,2009-07-11 18:40:51,mosaaberizing,1.0,0.0,0,183,0.615384615384615,1,0.963868917370011,1.0,8,4487,0.0,0,3020,0.963868917370011
n/a,n/a,n/a,"",n/a,MohammadYasser,n/a,n/a,"",n/a,n/a,n/a,n/a,n/a,"",n/a,n/a,"",n/a,n/a
n/a,n/a,0.962331978743357,"",2010-05-21 05:05:23,NahlahAyed,n/a,n/a,"",16,n/a,n/a,0.962331978743357,n/a,"",213,n/a,"",2907,0.962331978743357
1.0,3,0.655725747629468,2,2010-01-23 20:50:22,mariamali7,1.0,0.0,0,102,1.0,2,0.655621548400542,1.0,3,1243,0.0,0,262,0.655621548400542
0.869565217391304,192,0.969730123997082,40,2006-12-27 23:54:07,Lastoadri,1.0,0.0,0,441,0.677083333333333,46,0.969730123997082,1.0,130,22370,0.0,0,3509,0.969730123997082
0.75,53,0.809784307596124,3,2009-01-03 01:40:06,Organica_,1.0,0.0,0,435,0.509433962264151,4,0.809784307596124,1.0,27,13278,0.0,0,640,0.809784307596124
1.0,36,0.920261540064603,3,2009-08-19 07:58:18,Beirutiyat,1.0,0.0,0,1839,0.583333333333333,3,0.920261540064603,1.0,21,6189,0.0,0,1525,0.920261540064603
0.666666666666667,35,0.968792330936751,4,2009-02-19 03:57:38,TravellerW,1.0,0.0,0,643,0.457142857142857,6,0.968792330936751,1.0,16,16890,0.0,0,3411,0.968792330936751
n/a,7,0.900255288110868,"",2009-05-19 19:27:53,parvezsharma,n/a,0.0,"",445,0.285714285714286,n/a,0.900281337918099,1.0,2,1437,n/a,0,1264,0.900281337918099
0.666666666666667,12,0.879597790976347,2,2007-08-16 09:42:38,Ayyachomsky,1.0,0.0,0,312,0.5,3,0.879597790976347,1.0,6,5635,0.0,0,1057,0.879597790976347
0.810810810810811,29,0.983119724914036,30,2009-03-13 22:03:49,Gsquare86,1.0,0.0,0,478,0.896551724137931,37,0.983119724914036,1.0,26,9350,0.0,0,6097,0.983119724914036
n/a,4,0.843961654683755,"",2010-08-13 23:20:00,ShawkattRaghib,n/a,0.0,"",586,0.0,n/a,0.843961654683755,1.0,0,1100,n/a,0,804,0.843961654683755
n/a,n/a,0.859904136709388,"",2010-03-15 08:27:31,waelabdelfattah,n/a,n/a,"",50,n/a,n/a,0.859878086902157,n/a,"",731,n/a,"",901,0.859878086902157
0.653846153846154,43,0.883609461289986,17,2009-02-07 13:59:57,Tom_El_Rumi,1.0,0.0,0,300,0.441860465116279,26,0.883609461289986,1.0,19,3949,0.0,0,1089,0.883609461289986
0.660377358490566,176,0.926122746691674,35,2010-06-16 09:03:04,RHelmii,1.0,0.0,0,82,0.545454545454545,53,0.926122746691674,1.0,96,3426,0.0,0,1626,0.926122746691674
0.833333333333333,81,0.959362300718975,10,2011-01-25 01:02:44,Alshaheeed,1.0,0.0,0,11,0.901234567901235,12,0.959362300718975,1.0,73,362,0.0,0,2717,0.959362300718975
1.0,n/a,0.958164009586329,1,2008-12-22 14:01:49,occupiedcairo,1.0,n/a,0,459,n/a,1,0.958164009586329,n/a,"",1252,0.0,"",2634,0.958164009586329
n/a,2,0.939303949150776,"",2007-09-14 22:36:33,Asadx,n/a,0.0,"",398,0.5,n/a,0.939251849536313,1.0,1,2043,n/a,0,1947,0.939251849536313
0.6875,85,0.931619256017506,11,2009-02-10 18:06:41,Selnadeem,1.0,0.0,0,391,0.423529411764706,16,0.931619256017506,1.0,36,7935,0.0,0,1745,0.931619256017506
0.5,18,0.907757632593519,3,2009-03-04 12:48:56,Wa7damasrya,1.0,0.0,0,172,0.611111111111111,6,0.90778368240075,1.0,11,790,0.0,0,1354,0.90778368240075
0.666666666666667,13,0.94211732833177,2,2009-04-27 09:33:35,matthewteller,1.0,0.0,0,705,0.230769230769231,3,0.94211732833177,1.0,3,8244,0.0,0,2027,0.94211732833177
1.0,105,0.98702719599875,6,2008-10-16 01:25:33,avinunu,1.0,0.0,0,636,0.695238095238095,6,0.98702719599875,1.0,73,31209,0.0,0,7907,0.98702719599875
0.8,35,0.9658487027196,4,2007-07-25 08:40:42,lisang,1.0,0.0,0,678,0.171428571428571,5,0.9658487027196,1.0,6,14679,0.0,0,3168,0.9658487027196
1.0,2,0.920235490257372,1,2009-04-09 17:49:03,anjucomet,1.0,0.0,0,103,1.0,1,0.920235490257372,1.0,2,280,0.0,0,1524,0.920235490257372
n/a,n/a,0.927399187246014,"",2009-12-04 20:44:38,aGharbeia,n/a,n/a,"",206,n/a,n/a,0.927399187246014,n/a,"",2691,n/a,"",1647,0.927399187246014
0.727272727272727,83,0.899630092737314,8,2010-06-13 03:43:06,Firas_Atraqchi,1.0,0.0,0,170,0.27710843373494,11,0.899630092737314,1.0,23,4134,0.0,0,1256,0.899630092737314
0.818181818181818,41,0.971788058768365,18,2008-06-22 09:59:00,gamaleid,1.0,0.0,0,866,0.75609756097561,22,0.971788058768365,1.0,31,6221,0.0,0,3738,0.971788058768365
0.777777777777778,56,0.916067521100344,7,2007-12-05 14:04:11,wnawara,1.0,0.0,0,178,0.535714285714286,9,0.916067521100344,1.0,30,5972,0.0,0,1462,0.916067521100344
0.25,1,0.949749921850578,1,2007-03-26 01:44:58,Gue3bara,1.0,0.0,0,196,1.0,4,0.949749921850578,1.0,1,10188,0.0,0,2257,0.949749921850578
n/a,n/a,0.926539543607377,"",2007-10-02 04:42:26,raafatology,n/a,n/a,"",218,n/a,n/a,0.926539543607377,n/a,"",13291,n/a,"",1631,0.926539543607377
0.925925925925926,83,0.763181202459102,25,2009-06-17 06:51:45,h_a_nassar,1.0,0.0,0,579,0.855421686746988,27,0.76315515265187,1.0,71,7792,0.0,0,484,0.76315515265187
0.579710144927536,126,0.887282484109618,40,2010-10-15 22:23:53,amira_nosseir,1.0,0.0,0,387,0.412698412698413,69,0.887282484109618,1.0,52,8396,0.0,0,1125,0.887282484109618
1.0,67,0.976424924455559,2,2010-06-21 17:55:11,elshaheeed,1.0,0.0,0,200,0.791044776119403,2,0.976424924455559,1.0,53,3816,0.0,0,4516,0.976424924455559
1.0,79,0.929639470667917,6,2009-12-31 11:19:29,thawrah,1.0,0.0,0,1159,0.367088607594937,6,0.929639470667917,1.0,29,32228,0.0,0,1698,0.929639470667917
